,id,bot_score
184970,1499343874082304000,0.12
184977,1499343890196795392,0.75
184978,1499343891950354432,0.31
184991,1499343907381190656,0.64
184994,1499343913466961920,0.05
184999,1499343920517496832,0.92
185012,1499343948959170560,0.18
185021,1499343964201263104,0.12
185025,1499343972338225152,0.18
185034,1499343993301200896,0.22
185035,1499343998573449216,0.05
185036,1499344002176458752,0.92
185039,1499344005926387712,0.15
185043,1499344015912697856,0.65
185048,1499344029770788864,0.32
185052,1499344039161831424,0.08
185070,1499344088814006272,0.04
185073,1499344090483281920,0.61
185093,1499344128034828288,0.33
185107,1499344157776752640,0.02
185110,1499344162474246144,0.65
185127,1499344195021987840,0.33
185128,1499344197580689408,0.16
185145,1499344225703444480,0.14
185154,1499344251666186240,0.37
185169,1499344277637369856,0.37
185175,1499344299540025344,0.15
185180,1499344309325344768,0.37
185191,1499344332951896064,0.37
185219,1499344389084270592,0.01
185220,1499344389675565056,0.11
185235,1499344414992261120,0.39
185236,1499344416284102656,0.8200000000000001
185241,1499344428099465216,0.75
185257,1499344462878629888,0.53
185266,1499344473263947776,0.33
185267,1499344479765110784,0.02
185283,1499344510127644672,0.05
185288,1499344519996661760,0.65
185308,1499344561927245824,0.01
185312,1499344569951035392,0.19
185342,1499344640280907776,0.75
185345,1499344644546740224,0.18
185347,1499344649328070656,0.65
185348,1499344649764294656,0.11
185360,1499344673982275584,0.03
185367,1499344691292221440,0.04
185377,1499344720979382272,0.75
185388,1499344744157229056,0.25
185415,1499344802835578880,0.1
185417,1499344803741331456,0.65
185425,1499344816135618560,0.04
185426,1499344818148941824,0.0
185431,1499344831809671168,0.43
185435,1499344839686737920,0.64
185443,1499344855717273600,0.17
185445,1499344858774847488,0.2
185459,1499344881994678272,0.17
185476,1499344902911672320,0.07
185478,1499344905755406336,0.19
185481,1499344912172658688,0.22
185483,1499344915364552704,0.09
185485,1499344917054771200,0.28
185487,1499344920745631744,0.65
185495,1499344943692853248,0.13
185502,1499344954321166336,0.2
185512,1499344983459090432,0.18
185529,1499345024340967424,0.05
185534,1499345033597702144,0.06
185561,1499345089449054208,0.1
185568,1499345102443102208,0.28
185582,1499345135431307264,0.02
185602,1499345183216848896,0.30000000000000004
185607,1499345197762850816,0.11
185614,1499345217811632128,0.64
185618,1499345234706288640,0.08
185620,1499345237210247168,0.15
185624,1499345241534435328,0.65
185629,1499345255040225280,0.09
185634,1499345265530187776,0.59
185642,1499345277555253248,0.28
185652,1499345298849730560,0.08
185664,1499345336351002624,0.24
185675,1499345368177328128,0.0
185677,1499345377199276032,0.61
185680,1499345384329527296,0.65
185708,1499345435030347776,0.03
185710,1499345438058561536,0.4
185725,1499345472372289536,0.09
185729,1499345476138766336,0.11
185731,1499345480886673408,0.33
185734,1499345488612581376,0.12
185735,1499345488663003136,0.15
185745,1499345507973480448,0.71
185758,1499345552655355904,0.65
185762,1499345561660493824,0.19
185781,1499345598406926336,0.17
185784,1499345609962180608,0.13
185807,1499345678270889984,0.2
185814,1499345693336424448,0.08
185819,1499345708998365184,0.32
185825,1499345724235993088,0.07
185834,1499345752304365568,0.27
185839,1499345770377482240,0.65
185866,1499345855060578304,0.02
185867,1499345855580618752,0.7000000000000001
185874,1499345872106176512,0.25
185885,1499345891530055680,0.17
185911,1499345950103461888,0.18
185916,1499345958714626048,0.13
185917,1499345962673876992,0.25
185923,1499345977936916480,0.84
185933,1499346001517285376,0.0
185939,1499346013823324160,0.9500000000000001
185944,1499346033192615936,0.86
185997,1499346153044787200,0.65
186006,1499346175773794304,0.64
186023,1499346208665612288,0.25
186032,1499346226906648576,0.28
186045,1499346267020972032,0.13
186046,1499346269377994752,0.24
186052,1499346287291940864,0.05
186062,1499346312273309696,0.33
186067,1499346327452504064,0.23
186071,1499346339980840960,0.31
186087,1499346369672318976,0.92
186091,1499346382586527744,0.19
186132,1499346472386580480,0.05
186139,1499346481991532544,0.25
186143,1499346487418970112,0.03
186144,1499346487507042304,0.37
186148,1499346494578896896,0.18
186151,1499346505089568768,0.03
186154,1499346510751936512,0.35000000000000003
186164,1499346534399455232,0.05
186173,1499346552254521344,0.02
186177,1499346557673504768,0.8200000000000001
186183,1499346568322899968,0.92
186184,1499346570772365312,0.37
186199,1499346608701513728,0.92
186205,1499346617094348800,0.67
186213,1499346653832167424,0.18
186218,1499346668864655360,0.1
186219,1499346669472673792,0.65
186233,1499346690121347072,0.25
186251,1499346732571897856,0.1
186262,1499346760929406976,0.1
186275,1499346802746740736,0.14
186276,1499346803451441152,0.07
186283,1499346818311892992,0.31
186311,1499346875346001920,0.19
186323,1499346902407602176,0.01
186329,1499346910716387328,0.1
186365,1499346985089785856,0.75
186367,1499346985953996800,0.31
186399,1499347052827795456,0.75
186420,1499347106238124032,0.65
186424,1499347119546810368,0.08
186433,1499347137892536320,0.28
186445,1499347167994998784,0.75
186458,1499347206356275200,0.02
186467,1499347229877972992,0.31
186471,1499347245828694016,0.75
186477,1499347270277689344,0.17
186500,1499347321540120576,0.65
186512,1499347341706285056,0.75
186524,1499347375969771520,0.07
186528,1499347399441006592,0.16
186530,1499347403442376704,0.33
186534,1499347419808649216,0.31
186538,1499347424841633792,0.65
186549,1499347456105975808,0.75
186550,1499347463202906112,0.14
186565,1499347504550318080,0.25
186573,1499347519893282816,0.33
186575,1499347525060505600,0.07
186578,1499347536976379904,0.65
186589,1499347557612687360,0.2
186596,1499347570304368640,0.06
186611,1499347599626747904,0.37
186613,1499347606308331520,0.31
186616,1499347609986678784,0.11
186618,1499347615841988608,0.93
186621,1499347627640377344,0.65
186653,1499347708322238464,0.24
186657,1499347713225535488,0.6900000000000001
186661,1499347719206232064,0.75
186665,1499347737564880896,0.17
186684,1499347791851761664,0.22
186693,1499347818150043648,0.31
186695,1499347826777673728,0.22
186709,1499347860772593664,0.16
186712,1499347866883665920,0.21
186729,1499347914358988800,0.08
186730,1499347915419967488,0.75
186745,1499347958722187264,0.19
186747,1499347963902111744,0.31
186792,1499348058672410624,0.07
186796,1499348062807883776,0.75
186798,1499348075663425536,0.25
186799,1499348077509029888,0.26
186817,1499348134849388544,0.03
186824,1499348148124274688,0.05
186835,1499348171226435584,0.04
186840,1499348179191480320,0.18
186844,1499348187500269568,0.17
186851,1499348202553753600,0.16
186859,1499348217711972352,0.18
186860,1499348220064927744,0.75
186873,1499348238771523584,0.32
186876,1499348239753129984,0.32
186891,1499348260737236992,0.07
186898,1499348286913880064,0.01
186907,1499348301669289984,0.14
186914,1499348316311601152,0.03
186916,1499348320648527872,0.01
186918,1499348324071182336,0.33
186921,1499348328882089984,0.07
186941,1499348362654482432,0.75
186945,1499348373975048192,0.02
186963,1499348421643321344,0.11
186973,1499348443667615744,0.37
186983,1499348475913322496,0.03
186984,1499348476072759296,0.27
186992,1499348490253647872,0.21
187003,1499348523241951232,0.31
187010,1499348539708690432,0.11
187016,1499348555215085568,0.32
187044,1499348646697086976,0.30000000000000004
187053,1499348676375891968,0.05
187059,1499348707673706496,0.30000000000000004
187085,1499348777207054336,0.33
187089,1499348784064651264,0.12
187095,1499348806604922880,0.02
187100,1499348822266417152,0.19
187113,1499348868747743232,0.33
187114,1499348870278615040,0.21
187126,1499348896404885504,0.04
187144,1499348930290618368,0.27
187162,1499348979783548928,0.07
187173,1499349012025065472,0.1
187188,1499349058741231616,0.25
187190,1499349062159458304,0.75
187192,1499349069793271808,0.09
187200,1499349081579261952,0.13
187203,1499349086339747840,0.1
187222,1499349176156569600,0.16
187238,1499349238882439168,0.06
187244,1499349249271623680,0.75
187257,1499349281790115840,0.02
187258,1499349287175696384,0.07
187265,1499349319799156736,0.37
187305,1499349434840363008,0.07
187330,1499349492931469312,0.78
187337,1499349514733248512,0.75
187339,1499349522119819264,0.18
187349,1499349560929492992,0.37
187350,1499349566570864640,0.88
187357,1499349582978764800,0.75
187363,1499349593691242496,0.33
187386,1499349647298547712,0.99
187391,1499349665954684928,0.75
187393,1499349667305373696,0.07
187397,1499349674444177408,0.2
187401,1499349684627853312,0.03
187406,1499349697798062080,0.02
187410,1499349708543823872,0.09
187413,1499349710951362560,0.19
187416,1499349718509527040,0.05
187417,1499349718740385792,0.16
187419,1499349722271993856,0.14
187420,1499349724259880960,0.06
187423,1499349730681565184,0.62
187430,1499349743071334400,0.68
187443,1499349772364353536,0.33
187450,1499349799287472128,0.11
187455,1499349823622983680,0.14
187469,1499349850999046144,0.06
187474,1499349861455450112,0.75
187476,1499349862290178048,0.11
187478,1499349863921819648,0.77
187487,1499349895085395968,0.24
187507,1499349942032347136,0.91
187517,1499349967944699904,0.37
187521,1499349980796096512,0.15
187536,1499350017185914880,0.12
187545,1499350048475213824,0.75
187563,1499350102909284352,0.16
187566,1499350108814684160,0.17
187569,1499350113822515200,0.75
187575,1499350132143370240,0.06
187578,1499350142553632768,0.01
187588,1499350164158492672,0.73
187595,1499350180604301312,0.05
187596,1499350182181445632,0.07
187601,1499350195108253696,0.30000000000000004
187610,1499350216096436224,0.75
187619,1499350222782275584,0.32
187626,1499350237646831616,0.06
187631,1499350249260912640,0.18
187637,1499350268458246144,0.19
187642,1499350277417320448,0.06
187648,1499350300599193600,0.97
187680,1499350353405489152,0.04
187681,1499350354806423552,0.2
187686,1499350368903380992,0.33
187687,1499350376000147456,0.06
187690,1499350377791172608,0.08
187707,1499350423215697920,0.75
187709,1499350425182486528,0.09
187720,1499350437253812224,0.6900000000000001
187745,1499350508846424064,0.17
187746,1499350509672673280,0.0
187757,1499350538038628352,0.75
187769,1499350578371067904,0.33
187773,1499350594439495680,0.28
187778,1499350632687357952,0.21
187798,1499350685326127104,0.34
187818,1499350733153517568,0.06
187825,1499350739952545792,0.1
187835,1499350784802234368,0.23
187842,1499350803131551744,0.22
187847,1499350820776726528,0.07
187855,1499350843438551040,0.08
187868,1499350871498387456,0.09
187872,1499350880226844672,0.33
187875,1499350894160273408,0.21
187890,1499350924355006464,0.25
187901,1499350943917383680,0.26
187908,1499350961113944064,0.32
187909,1499350964075175936,0.03
187925,1499351002587222016,0.08
187936,1499351023084736512,0.2
187942,1499351043871809536,0.33
187958,1499351074486075392,0.36
187988,1499351124146544640,0.08
187996,1499351144891617280,0.92
188003,1499351161714798592,0.27
188027,1499351229738229760,0.76
188030,1499351239171129344,0.06
188043,1499351275158310912,0.21
188055,1499351308297408512,0.43
188056,1499351311980105728,0.92
188069,1499351345496670208,0.13
188078,1499351374655635456,0.06
188079,1499351375737729024,0.76
188098,1499351432096534528,0.23
188105,1499351436286640128,0.33
188118,1499351471057428480,0.17
188124,1499351484546400256,0.21
188126,1499351492616241152,0.17
188129,1499351507631845376,0.28
188134,1499351518214033408,0.07
188143,1499351540682919936,0.05
188150,1499351553781739520,0.13
188171,1499351608966144000,0.86
188185,1499351651563487232,0.21
188188,1499351653572620288,0.45
188210,1499351701723271168,0.14
188211,1499351704105537536,0.6900000000000001
188217,1499351713169485824,0.17
188230,1499351734824624128,0.34
188277,1499351852680237056,0.01
188291,1499351889695154176,0.01
188316,1499351949661159424,0.03
188322,1499351965888917504,0.54
188331,1499351985027534848,0.12
188350,1499352038567784448,0.06
188386,1499352141592285184,0.06
188388,1499352144775770112,0.16
188399,1499352191773167616,0.26
188401,1499352202221178880,0.33
188417,1499352261524221952,0.87
188420,1499352269275471872,0.01
188458,1499352379946328064,0.61
188479,1499352419268018176,0.07
188500,1499352478407880704,0.21
188504,1499352490814361600,0.03
188508,1499352516873445376,0.67
188510,1499352522527494144,0.07
188521,1499352549954105344,0.22
188535,1499352594057158656,0.08
188537,1499352600495505408,0.37
188543,1499352604668993536,0.53
188558,1499352635283025920,0.24
188559,1499352640932626432,0.65
188560,1499352647253602304,0.13
188586,1499352720125349888,0.88
188593,1499352743311519744,0.12
188606,1499352775460851712,0.33
188626,1499352830833872896,0.05
188640,1499352854833807360,0.1
188643,1499352859384553472,0.65
188668,1499352932109672448,0.06
188672,1499352938518560768,0.68
188673,1499352942117273600,0.07
188686,1499352973998051328,0.65
188687,1499352974921191424,0.21
188719,1499353044173139968,0.35000000000000003
188724,1499353055568924672,0.33
188733,1499353070517604352,0.67
188739,1499353086065725440,0.65
188747,1499353109734301696,0.22
188751,1499353118064185344,0.03
188752,1499353118890409984,0.33
188756,1499353146899976192,0.92
188758,1499353148434960384,0.58
188770,1499353172288098304,0.1
188774,1499353181452742656,0.11
188788,1499353222095544320,0.11
188799,1499353241825558528,0.06
188812,1499353282137178112,0.11
188814,1499353284502601728,0.06
188850,1499353380413743104,0.28
188855,1499353398977650688,0.08
188861,1499353408368787456,0.19
188894,1499353469039357952,0.26
188910,1499353529470832640,0.85
188917,1499353539964911616,0.42
188927,1499353572215070720,0.28
188929,1499353575876485120,0.65
188946,1499353624576671744,0.16
188955,1499353650669531136,0.19
188960,1499353658093453312,0.14
188982,1499353714578149376,0.19
188989,1499353741291573248,0.06
189014,1499353813664346112,0.81
189034,1499353858291773440,0.13
189042,1499353870916636672,0.06
189052,1499353894027149312,0.13
189064,1499353922456150016,0.01
189067,1499353925291593728,0.8300000000000001
189077,1499353955557527552,0.91
189087,1499353973114945536,0.03
189102,1499353993516306432,0.05
189108,1499354012839288832,0.93
189112,1499354025346674688,0.04
189141,1499354103494946816,0.92
189147,1499354120980811776,0.9
189153,1499354139171692544,0.05
189176,1499354180665892864,0.08
189190,1499354208474124288,0.21
189192,1499354212009979904,0.93
189205,1499354237775532032,0.21
189230,1499354293194747904,0.9
189252,1499354364628008960,0.1
189256,1499354372341436416,0.02
189260,1499354377185738752,0.17
189307,1499354484551655424,0.05
189318,1499354507800682496,0.74
189319,1499354508455190528,0.05
189322,1499354519825752064,0.92
189373,1499354633579470848,0.05
189385,1499354664243974144,0.81
189394,1499354696737525760,0.11
189399,1499354712176533504,0.43
189403,1499354724755197952,0.26
189407,1499354734444036096,0.13
189421,1499354767793049600,0.21
189430,1499354799116107776,0.16
189452,1499354865155272704,0.81
189478,1499354926375653376,0.32
189482,1499354934533361664,0.0
189489,1499354946659143680,0.25
189538,1499355074522488832,0.14
189566,1499355110048215040,0.39
189569,1499355117576986624,0.0
