,tweet_type,bot,like_count,reply_count,retweet_count
157473,original,1.0,4,2,0
157481,original,0.0,1,0,0
157484,original,0.0,3,0,1
157487,original,0.0,1,0,0
157501,original,1.0,2,0,0
157503,original,0.0,3,0,0
157553,original,0.0,1,0,1
157576,original,0.0,2,0,0
157586,original,0.0,2,0,0
157595,original,1.0,1,0,0
157610,original,0.0,0,0,0
157615,original,0.0,3,2,0
157628,original,1.0,0,0,0
157631,original,0.0,0,0,0
157641,original,0.0,2,0,0
157643,original,0.0,0,0,0
157659,original,1.0,48,8,3
157664,original,0.0,8,0,0
157667,original,0.0,0,1,0
157678,original,0.0,0,0,0
157685,original,0.0,1,0,0
157686,original,0.0,1,0,0
157705,original,0.0,0,0,0
157713,original,1.0,2,0,2
157715,original,1.0,1,0,0
157723,original,0.0,2,2,0
157729,original,0.0,0,0,0
157730,original,0.0,0,0,0
157733,original,0.0,1,0,0
157734,original,0.0,2,0,0
157752,original,0.0,1,0,0
157763,original,1.0,2,0,0
157778,original,0.0,4,1,1
157785,original,0.0,1,0,5
157788,original,1.0,9,0,15
157808,original,0.0,0,0,0
157820,original,0.0,7,1,0
157822,original,0.0,3,0,1
157831,original,0.0,0,0,0
157851,original,0.0,0,0,0
157855,original,0.0,2,0,0
157857,original,1.0,2,0,7
157865,original,1.0,4,0,1
157875,original,0.0,5537,241,1112
157889,original,0.0,5,4,0
157895,original,0.0,2,0,0
157912,original,0.0,0,0,0
157913,original,1.0,5,0,14
157915,original,0.0,1,1,0
157921,original,0.0,5,3,0
157923,original,0.0,2,1,0
157938,original,0.0,149,14,54
157957,original,0.0,0,0,0
157961,original,1.0,4,0,13
157989,original,1.0,0,1,1
157997,original,0.0,4,0,0
158008,original,0.0,2,1,0
158035,original,0.0,2,1,0
158044,original,0.0,3,0,0
158049,original,0.0,4,0,0
158050,original,0.0,2,0,0
158060,original,0.0,0,0,0
158076,original,1.0,2,0,1
158085,original,0.0,0,0,0
158101,original,0.0,0,0,0
158114,original,0.0,4,0,1
158145,original,0.0,3,1,2
158147,original,0.0,1,0,0
158150,original,0.0,1,2,0
158153,original,0.0,1,0,0
158171,original,0.0,0,0,0
158187,original,0.0,0,0,0
158188,original,0.0,3,2,1
158194,original,1.0,0,0,0
158198,original,0.0,2,0,0
158202,original,0.0,3,1,0
158216,original,1.0,0,0,0
158268,original,0.0,0,1,0
158275,original,0.0,4,2,0
158288,original,1.0,1,1,1
158306,original,0.0,2,4,0
158330,original,0.0,49,5,13
158348,original,0.0,30,2,8
158352,original,0.0,0,0,0
158359,original,0.0,2,1,1
158363,original,0.0,1,0,0
158370,original,1.0,111,2,53
158384,original,0.0,3,0,0
158397,original,0.0,1,0,0
158400,original,0.0,0,1,0
158401,original,0.0,2,0,0
158411,original,0.0,0,0,0
158417,original,0.0,9,0,1
158430,original,0.0,0,0,0
158439,original,0.0,16,3,6
158448,original,0.0,1,0,0
158454,original,0.0,0,1,0
158479,original,1.0,4,0,0
158502,original,0.0,0,0,0
158514,original,0.0,1,0,0
158533,original,0.0,2,0,0
158555,original,0.0,1,1,0
158564,original,0.0,4,0,0
158573,original,1.0,1,0,0
158583,original,0.0,0,0,0
158600,original,0.0,24,2,5
158617,original,0.0,0,0,0
158648,original,1.0,0,0,0
158653,original,0.0,2,0,0
158662,original,0.0,0,0,0
158670,original,0.0,0,0,0
158687,original,0.0,0,0,0
158707,original,1.0,0,1,0
158710,original,0.0,0,0,0
158711,original,0.0,0,0,0
158717,original,0.0,0,0,0
158737,original,0.0,1,1,0
158746,original,0.0,3,2,0
158753,original,1.0,1,0,0
158759,original,1.0,3,1,1
158760,original,1.0,1,0,0
158766,original,0.0,0,0,0
158774,original,0.0,3360,302,473
158775,original,1.0,0,0,0
158797,original,0.0,0,0,0
158806,original,0.0,4,0,1
158815,original,0.0,2,0,0
158827,original,1.0,0,0,0
158829,original,0.0,7,0,3
158855,original,0.0,56,28,14
158865,original,0.0,0,0,0
158877,original,0.0,1,0,0
158885,original,0.0,4,0,1
158892,original,1.0,2,0,1
158898,original,0.0,1,0,1
158900,original,0.0,1,2,0
158901,original,1.0,1,0,0
158917,original,0.0,1,0,0
159006,original,0.0,0,0,0
159016,original,0.0,12,4,3
159036,original,0.0,0,0,0
159055,original,1.0,2,0,0
159085,original,0.0,34,1,5
159088,original,0.0,0,0,0
159099,original,0.0,2,0,2
159103,original,0.0,3,0,2
159110,original,0.0,1,1,1
159111,original,0.0,1,0,0
159118,original,0.0,0,0,0
159162,original,0.0,1,0,0
159164,original,0.0,1,0,0
159219,original,1.0,0,0,0
159222,original,1.0,0,0,0
159251,original,0.0,1,0,0
159271,original,0.0,3,1,0
159317,original,1.0,1,0,0
159326,original,0.0,0,0,0
159336,original,1.0,4,1,1
159338,original,0.0,2,0,1
159356,original,1.0,0,1,0
159364,original,1.0,0,0,0
159394,original,0.0,2,0,0
159416,original,0.0,0,0,0
159436,original,1.0,11,1,3
159437,original,1.0,0,0,0
159451,original,0.0,4,0,4
159485,original,1.0,0,0,0
159496,original,0.0,1,0,0
159499,original,0.0,0,0,0
159500,original,0.0,1,0,0
159515,original,1.0,0,0,0
159541,original,0.0,6,3,4
159563,original,0.0,1,0,0
159575,original,0.0,0,0,0
159595,original,0.0,1,1,0
159599,original,0.0,1,0,0
159614,original,0.0,2,1,0
159646,original,0.0,2,1,0
159647,original,1.0,2,1,0
159663,original,0.0,2,4,1
159665,original,0.0,5,0,0
159670,original,0.0,0,0,0
159678,original,1.0,1,0,0
159694,original,0.0,0,0,0
159704,original,0.0,0,0,0
159708,original,0.0,2,0,0
159723,original,1.0,2,0,0
159725,original,0.0,7,0,5
159731,original,1.0,0,0,0
159764,original,0.0,814,70,147
159767,original,0.0,2,0,0
159768,original,0.0,1,0,0
159817,original,0.0,1,0,0
159818,original,0.0,2,0,0
159825,original,0.0,12,2,7
159833,original,0.0,2,0,0
159853,original,0.0,1,0,0
159860,original,0.0,0,0,0
159881,original,0.0,2,0,0
159891,original,0.0,1,0,0
159903,original,0.0,2,0,2
159917,original,0.0,0,0,0
159956,original,0.0,0,0,0
159962,original,0.0,5,3,1
160004,original,0.0,0,0,0
160007,original,0.0,0,0,0
160016,original,0.0,1,0,0
160039,original,0.0,1,0,0
160044,original,0.0,0,0,0
160047,original,0.0,2,2,1
160083,original,0.0,7,9,0
160093,original,0.0,0,0,0
160116,original,0.0,1,1,0
160126,original,0.0,6,1,3
160135,original,0.0,0,2,0
160136,original,0.0,0,2,1
160139,original,0.0,6,3,1
160147,original,0.0,1,0,8
160160,original,0.0,0,0,1
160162,original,0.0,1,0,0
160194,original,0.0,0,0,0
160202,original,0.0,0,1,0
160246,original,0.0,1,0,0
160257,original,0.0,4,2,3
160263,original,0.0,0,1,0
160276,original,0.0,0,0,0
160285,original,0.0,0,1,0
160302,original,0.0,14,6,2
160310,original,1.0,1,0,0
160341,original,0.0,0,0,0
160350,original,0.0,5,1,1
160356,original,0.0,0,0,1
160370,original,0.0,3,0,1
160375,original,0.0,2,0,1
160376,original,0.0,0,1,0
160441,original,0.0,0,0,0
160449,original,0.0,0,0,0
160460,original,0.0,4,1,1
160464,original,0.0,4,1,0
160468,original,0.0,1,0,0
160479,original,0.0,1,0,0
160487,original,0.0,1,0,0
160503,original,1.0,0,0,1
160514,original,0.0,0,0,0
160535,original,0.0,5,1,2
160538,original,0.0,1,0,0
160570,original,0.0,2,1,0
160573,original,0.0,2,0,0
160576,original,1.0,1,2,1
160579,original,0.0,2,1,0
160605,original,0.0,0,0,0
160611,original,0.0,3,0,1
160613,original,0.0,0,2,0
160626,original,0.0,5,0,3
160629,original,0.0,2,0,0
160651,original,1.0,2,0,2
160652,original,0.0,1,0,0
160661,original,0.0,0,0,0
160694,original,0.0,1,1,0
160706,original,1.0,0,0,0
160757,original,0.0,2,0,1
160760,original,0.0,0,0,0
160763,original,0.0,0,0,0
160767,original,0.0,2,0,0
160770,original,1.0,0,0,0
160772,original,1.0,1,0,0
160780,original,0.0,0,0,0
160782,original,0.0,0,0,0
160795,original,0.0,0,1,0
160829,original,0.0,1,4,1
160838,original,0.0,0,0,0
160853,original,0.0,0,0,0
160857,original,0.0,10,2,1
160862,original,0.0,0,0,0
160867,original,0.0,1,0,0
160905,original,0.0,0,1,2
160907,original,1.0,1,0,0
160909,original,0.0,3,1,1
160912,original,0.0,45,9,7
160930,original,0.0,40,4,3
160944,original,0.0,0,0,0
160945,original,0.0,802,53,77
160951,original,1.0,0,0,0
160953,original,0.0,4,0,0
160972,original,0.0,0,0,0
160977,original,0.0,1,0,1
160981,original,0.0,2,1,1
161030,original,0.0,0,0,0
161031,original,0.0,5,0,0
161037,original,0.0,37,2,8
161061,original,0.0,1,0,0
161068,original,0.0,4,2,0
161070,original,1.0,1,0,0
161082,original,1.0,0,0,0
161090,original,1.0,2,0,0
161096,original,0.0,1,1,0
161101,original,1.0,0,0,0
161112,original,0.0,0,0,0
161128,original,0.0,0,0,0
161137,original,0.0,0,0,0
161157,original,0.0,1,0,0
161169,original,1.0,1,0,0
161172,original,0.0,11,0,1
161178,original,0.0,2,0,0
161179,original,0.0,0,0,0
161182,original,0.0,0,0,0
161197,original,0.0,0,1,0
161200,original,0.0,0,0,0
161203,original,1.0,0,0,0
161210,original,0.0,4,1,0
161234,original,0.0,2,0,0
161244,original,1.0,1,0,0
161269,original,0.0,105,7,34
161272,original,1.0,2,0,0
161283,original,0.0,0,0,0
161287,original,0.0,0,0,0
161306,original,1.0,0,0,0
161324,original,0.0,0,0,0
161345,original,0.0,5,0,1
161353,original,0.0,2,0,0
161355,original,0.0,1,0,1
161356,original,0.0,0,0,0
161357,original,0.0,27,4,6
161377,original,0.0,0,0,0
161392,original,0.0,0,0,0
161399,original,0.0,0,1,0
161412,original,1.0,0,0,0
161427,original,0.0,0,0,0
161431,original,0.0,1154,182,478
161440,original,0.0,0,0,0
161442,original,0.0,0,0,1
161451,original,1.0,54,5,14
161473,original,0.0,1,0,0
161478,original,0.0,0,0,0
161484,original,1.0,0,0,0
161489,original,0.0,1,0,0
161497,original,0.0,4,0,1
161499,original,0.0,1,0,0
161509,original,0.0,1,0,0
161516,original,0.0,1,0,1
161528,original,0.0,3,0,0
161529,original,1.0,0,0,0
161532,original,0.0,0,0,0
161567,original,1.0,0,0,0
161572,original,0.0,1,0,0
161574,original,0.0,0,0,0
161575,original,0.0,47,15,12
161600,original,0.0,1,0,0
161633,original,0.0,2,0,0
161638,original,0.0,34,10,7
161641,original,0.0,6,5,0
161642,original,1.0,0,0,0
161655,original,0.0,51,1,16
161685,original,0.0,1,0,0
161710,original,0.0,3,0,0
161711,original,1.0,0,0,0
161715,original,0.0,0,0,0
161728,original,0.0,0,0,0
161745,original,0.0,1,2,0
161750,original,0.0,103,3,2
161767,original,0.0,1,0,0
161782,original,0.0,7,3,2
161792,original,0.0,1,0,0
161815,original,1.0,3,0,0
161819,original,0.0,1,0,1
161847,original,0.0,0,1,0
161876,original,1.0,2,2,1
161891,original,0.0,0,0,0
161896,original,0.0,0,0,0
161898,original,1.0,1,0,1
161924,original,0.0,0,0,0
161942,original,0.0,0,1,0
161992,original,0.0,3,0,0
162005,original,1.0,0,0,0
162025,original,0.0,0,0,0
162029,original,0.0,14,0,0
162048,original,1.0,0,0,0
162085,original,0.0,2,0,0
162098,original,0.0,0,0,0
162122,original,0.0,0,0,0
162128,original,1.0,0,0,0
162135,original,0.0,0,0,1
162139,original,0.0,5,3,1
162164,original,0.0,2,1,0
162173,original,1.0,0,0,1
162207,original,0.0,0,0,0
162223,original,0.0,0,0,0
162243,original,0.0,1,0,0
162249,original,1.0,1,0,0
162283,original,0.0,0,0,1
162284,original,0.0,4,1,0
162326,original,0.0,0,1,0
162351,original,0.0,2,0,0
162378,original,0.0,0,0,0
162386,original,1.0,1,1,0
162387,original,0.0,1,1,0
162429,original,0.0,3,1,0
162430,original,0.0,0,0,0
162433,original,0.0,1,1,0
162442,original,1.0,2,0,0
162454,original,0.0,0,0,0
162466,original,0.0,5,0,2
162490,original,0.0,7,0,3
162527,original,0.0,2,1,2
162537,original,0.0,0,0,0
162552,original,0.0,3,0,2
162557,original,0.0,342,26,63
162570,original,0.0,1,1,0
162573,original,0.0,5,1,1
162581,original,0.0,3,0,0
162585,original,0.0,10,0,5
162601,original,0.0,0,0,0
162625,original,0.0,1,0,0
162645,original,0.0,0,0,0
162649,original,0.0,0,0,0
162650,original,0.0,3,0,0
162660,original,0.0,1,0,1
162677,original,0.0,0,0,0
162681,original,0.0,0,0,0
162705,original,0.0,0,0,0
162708,original,0.0,11,1,1
162712,original,0.0,4,0,0
162739,original,0.0,6,0,2
162762,original,1.0,2,0,1
162763,original,0.0,5,3,0
162770,original,1.0,0,0,0
162783,original,0.0,5,3,2
162791,original,1.0,0,0,0
162806,original,0.0,27,2,9
162810,original,0.0,2,0,0
162840,original,0.0,0,0,0
162871,original,0.0,5,2,0
162898,original,1.0,0,0,0
162902,original,0.0,0,0,0
162922,original,0.0,0,0,0
162942,original,0.0,0,0,0
162943,original,0.0,1,0,0
162945,original,0.0,0,0,0
162948,original,0.0,4,0,1
162959,original,0.0,0,0,0
162973,original,0.0,4,1,0
163001,original,0.0,0,0,0
163003,original,1.0,0,0,0
163021,original,0.0,2,1,0
163023,original,0.0,1,0,0
163030,original,0.0,1,0,0
163031,original,0.0,0,0,0
163032,original,0.0,0,0,0
163038,original,0.0,2,0,0
163050,original,0.0,5,0,4
163056,original,0.0,0,0,0
163058,original,0.0,7,0,3
163079,original,0.0,0,1,0
163090,original,0.0,4,0,0
163108,original,0.0,1,0,0
163132,original,0.0,13,1,3
163135,original,0.0,5,0,1
163144,original,0.0,0,0,0
163145,original,0.0,9,2,1
163157,original,0.0,0,0,0
163262,original,0.0,2,1,0
163320,original,0.0,7,1,2
163326,original,0.0,4,1,0
163360,original,0.0,3,0,0
163361,original,0.0,0,0,0
163390,original,0.0,2,0,0
163430,original,0.0,1,0,1
163442,original,0.0,3,1,0
163463,original,0.0,1,0,0
163489,original,0.0,1,0,0
163495,original,0.0,3,0,0
163519,original,0.0,4,1,0
163552,original,0.0,1,1,0
163574,original,0.0,12,2,7
163578,original,0.0,0,0,0
163579,original,0.0,1,0,0
163581,original,0.0,3,0,0
163588,original,0.0,3,1,0
163610,original,0.0,0,0,0
163622,original,1.0,0,0,1
163636,original,0.0,0,0,0
163638,original,0.0,1,0,0
163641,original,0.0,0,0,0
163642,original,0.0,3,0,1
163666,original,0.0,3,1,0
163689,original,0.0,1,1,1
163704,original,0.0,1,0,1
163712,original,0.0,1,1,1
163722,original,0.0,0,0,0
163735,original,0.0,2,1,1
163736,original,0.0,2,1,1
163748,original,0.0,2,1,0
163778,original,0.0,4,1,0
163787,original,0.0,0,1,0
163806,original,0.0,2401,305,880
163833,original,0.0,56,5,6
163893,original,0.0,1,0,0
163904,original,0.0,3,4,0
163905,original,0.0,10,4,2
163920,original,0.0,21,5,5
163925,original,0.0,3,0,1
163968,original,0.0,2,0,0
163977,original,0.0,1,0,0
163978,original,0.0,1,0,0
163987,original,0.0,0,0,0
163995,original,1.0,1,0,0
164003,original,0.0,0,0,0
164035,original,0.0,0,0,0
164065,original,0.0,1,0,0
164086,original,0.0,1,5,1
164095,original,0.0,0,1,0
164109,original,1.0,1,0,0
164135,original,1.0,0,0,0
164140,original,0.0,0,1,0
164154,original,0.0,1,0,0
164158,original,0.0,54,4,4
164159,original,0.0,0,0,0
164163,original,0.0,0,1,1
164170,original,0.0,6,0,0
164185,original,0.0,2,0,1
164205,original,0.0,2,1,1
164209,original,0.0,3,0,0
164241,original,1.0,1,0,0
164247,original,1.0,0,0,0
164249,original,0.0,0,0,0
164258,original,0.0,1,0,0
164376,original,0.0,1,1,0
164393,original,0.0,2,0,0
164398,original,0.0,0,0,0
164405,original,0.0,4,1,0
164414,original,0.0,9,0,1
164416,original,0.0,0,0,0
164419,original,0.0,26,7,6
164426,original,0.0,2,1,0
164440,original,0.0,0,0,0
164453,original,0.0,2,0,0
164455,original,0.0,2,0,0
164459,original,0.0,4,0,2
164473,original,0.0,1,0,0
164503,original,0.0,14,1,4
164523,original,0.0,34,5,15
164524,original,0.0,1,1,0
164546,original,1.0,1,0,1
164568,original,1.0,7,0,6
164575,original,0.0,0,0,0
164590,original,0.0,2,0,1
164592,original,0.0,1,0,0
164605,original,0.0,17,1,9
164653,original,0.0,1,0,1
164667,original,0.0,0,1,0
164700,original,0.0,0,0,0
164707,original,0.0,2,4,0
164708,original,0.0,0,0,0
164726,original,0.0,0,0,0
164727,original,0.0,2,0,1
164731,original,0.0,68,0,14
164732,original,1.0,1,0,0
164733,original,0.0,0,0,0
164738,original,0.0,5,2,3
164766,original,0.0,16328,146,2627
164771,original,0.0,0,0,0
164781,original,0.0,2,0,0
164810,original,1.0,1,0,1
164814,original,0.0,0,0,0
164817,original,0.0,1,0,0
164822,original,0.0,2,0,0
164828,original,0.0,0,1,0
164852,original,0.0,4,0,1
164891,original,1.0,0,0,0
164897,original,1.0,0,0,0
164914,original,0.0,1,0,0
164918,original,0.0,0,1,0
164919,original,0.0,1,0,0
164941,original,1.0,0,0,0
164970,original,0.0,0,0,0
164992,original,0.0,7,0,3
165079,original,0.0,0,0,0
165080,original,1.0,6,1,0
165084,original,0.0,0,1,0
165090,original,0.0,0,1,0
165098,original,0.0,3,2,1
165114,original,0.0,1,0,0
165161,original,0.0,6,0,4
165186,original,0.0,2,0,1
165192,original,0.0,2,2,0
165197,original,1.0,1,0,2
165209,original,0.0,0,0,0
165214,original,0.0,2,0,1
165218,original,0.0,1,0,0
165231,original,0.0,4,2,2
165237,original,0.0,537,51,115
165241,original,0.0,2,0,0
165243,original,0.0,1,0,1
165281,original,0.0,1,0,0
165282,original,0.0,3,1,2
165322,original,0.0,0,0,0
165324,original,0.0,0,0,0
165330,original,0.0,7,0,3
165365,original,0.0,0,0,0
165373,original,0.0,1,1,0
165380,original,1.0,0,0,0
165394,original,1.0,0,0,0
165416,original,0.0,2,0,0
165426,original,0.0,1,0,0
165435,original,0.0,7,2,2
165438,original,0.0,1,0,0
165440,original,0.0,1,0,0
165449,original,0.0,2,0,0
165466,original,0.0,1,0,0
165500,original,1.0,0,0,0
165530,original,0.0,1,0,0
165542,original,0.0,0,1,0
165601,original,0.0,29,11,8
165626,original,1.0,7,0,11
165643,original,0.0,220,21,97
165648,original,0.0,0,0,0
165653,original,0.0,3,2,0
165657,original,0.0,5,0,0
165684,original,0.0,1,1,0
165693,original,0.0,1,4,0
165705,original,1.0,4,0,0
165723,original,0.0,0,1,0
165741,original,0.0,2,0,0
165802,original,0.0,1,1,1
165822,original,1.0,1,0,0
165834,original,0.0,0,0,0
165841,original,0.0,261,71,56
165874,original,0.0,1,2,0
165882,original,0.0,2,0,1
165897,original,0.0,0,1,0
165919,original,0.0,0,1,0
165926,original,0.0,1,0,0
165940,original,0.0,0,0,0
165944,original,0.0,0,0,0
165963,original,0.0,15,3,5
165975,original,0.0,6,2,2
165986,original,0.0,2,1,0
166008,original,0.0,778,87,89
166016,original,0.0,2,0,2
166054,original,0.0,2,0,0
166061,original,0.0,0,1,0
166075,original,1.0,0,0,0
166094,original,0.0,0,0,0
166113,original,0.0,0,0,1
166119,original,0.0,3,1,0
166166,original,0.0,1,0,0
166172,original,0.0,2,0,0
166181,original,0.0,0,0,0
166186,original,0.0,0,0,0
166189,original,0.0,0,0,0
166194,original,0.0,0,0,0
166195,original,0.0,1,0,0
166199,original,0.0,2,0,1
166224,original,1.0,3,0,1
166240,original,0.0,11,1,2
166266,original,0.0,0,0,0
166272,original,0.0,5,0,2
166282,original,0.0,1,0,0
166303,original,0.0,0,0,0
166307,original,1.0,1,0,0
166310,original,0.0,0,0,0
166314,original,0.0,1,0,0
166324,original,1.0,5,3,0
166348,original,0.0,3,0,1
166360,original,0.0,5,2,0
166375,original,0.0,3,1,0
166425,original,1.0,0,0,0
166440,original,0.0,3,0,2
166443,original,0.0,3,1,1
166448,original,0.0,1,1,0
166468,original,0.0,2,0,0
166504,original,0.0,5,0,0
166507,original,0.0,0,0,0
166508,original,0.0,5112,301,259
166516,original,0.0,1,0,0
166527,original,0.0,1,0,0
166532,original,0.0,1,0,0
166540,original,0.0,16,0,5
166590,original,0.0,1,1,0
166615,original,0.0,4,0,0
166627,original,1.0,4,0,0
166641,original,0.0,0,0,0
166652,original,1.0,3,5,0
166666,original,0.0,0,0,0
166672,original,0.0,3,0,0
166696,original,0.0,1,1,0
166726,original,0.0,0,0,0
166741,original,0.0,2,0,2
166742,original,0.0,9,0,3
166753,original,0.0,3,0,1
166756,original,0.0,2,1,0
166759,original,0.0,4,1,0
166761,original,0.0,6,0,2
166768,original,0.0,1,0,1
166774,original,0.0,6,1,0
166785,original,0.0,233,11,15
166788,original,1.0,0,0,0
166821,original,0.0,1,0,1
166829,original,0.0,3,0,1
166843,original,0.0,1,0,1
166852,original,0.0,5,3,0
166873,original,0.0,1,0,0
166878,original,0.0,0,0,0
166879,original,0.0,73,14,45
166896,original,0.0,1,0,2
166903,original,0.0,0,0,0
166912,original,0.0,3,1,0
166916,original,0.0,0,0,0
166924,original,0.0,1,2,0
166942,original,0.0,0,0,0
166944,original,0.0,0,0,0
166965,original,0.0,5,0,1
166969,original,1.0,1,0,1
166979,original,0.0,2,0,0
166990,original,0.0,5,1,2
166994,original,0.0,0,0,0
167002,original,0.0,1,1,1
167052,original,0.0,0,0,0
167061,original,0.0,6,0,1
167069,original,0.0,1,1,1
167073,original,0.0,0,0,0
167090,original,0.0,0,0,0
167097,original,0.0,57,4,8
167106,original,1.0,0,0,0
167118,original,0.0,3,1,0
167121,original,0.0,0,0,0
167164,original,0.0,0,0,2
167178,original,0.0,0,0,0
167184,original,0.0,0,0,0
167196,original,0.0,5,2,2
167219,original,0.0,0,0,0
167223,original,0.0,3,0,0
167225,original,0.0,11,2,5
167240,original,0.0,2,0,1
167248,original,0.0,1,0,0
167251,original,1.0,1,1,0
167253,original,0.0,2,1,0
167261,original,1.0,0,0,0
167267,original,0.0,5,2,2
167273,original,0.0,1,0,2
167278,original,0.0,0,0,0
167282,original,0.0,4,0,0
167294,original,0.0,0,1,0
167321,original,0.0,6,0,3
167342,original,0.0,2,0,0
167354,original,1.0,1,0,0
167365,original,0.0,0,1,0
167387,original,1.0,1,0,0
167388,original,1.0,1,1,0
167401,original,0.0,0,0,0
167413,original,0.0,0,0,0
167440,original,0.0,29,8,5
167445,original,0.0,1,0,0
167464,original,0.0,1,0,0
167495,original,1.0,0,0,0
167496,original,0.0,0,0,0
167502,original,0.0,6,0,3
167548,original,0.0,0,0,0
167552,original,1.0,0,0,0
167574,original,1.0,0,0,0
167585,original,0.0,0,0,0
167604,original,0.0,0,0,0
167626,original,1.0,0,0,0
167629,original,0.0,1,0,1
167643,original,0.0,4,0,1
167649,original,0.0,3,0,0
167652,original,0.0,1,1,0
167682,original,1.0,0,0,0
167691,original,1.0,0,1,0
167716,original,1.0,0,0,0
167722,original,0.0,2,0,0
167734,original,1.0,0,0,0
167777,original,0.0,2,0,3
167788,original,1.0,0,0,0
167793,original,0.0,0,0,0
167807,original,0.0,1,0,0
167808,original,0.0,3,1,0
167820,original,0.0,0,0,0
167825,original,1.0,0,0,0
167834,original,0.0,3,0,1
167838,original,0.0,0,0,0
167852,original,0.0,0,0,0
167860,original,1.0,0,0,0
167865,original,0.0,2,1,0
167868,original,0.0,0,0,0
167874,original,1.0,0,0,0
167903,original,0.0,8,7,2
