,norigins,nretweets,nquotes,nreplies,ntotal
37585,0,0,1,0,1
37586,0,1,0,0,1
37587,0,1,0,0,1
37588,0,1,0,0,1
37589,0,1,0,0,1
37590,0,1,0,0,1
37591,0,1,0,0,1
37592,0,1,0,0,1
37593,0,0,1,0,1
37594,0,1,0,0,1
37595,0,1,0,0,1
37596,0,1,0,0,1
37597,0,1,0,0,1
37598,0,1,0,0,1
37599,0,1,0,0,1
37600,0,1,0,0,1
37601,0,1,0,0,1
37602,0,1,0,0,1
37603,0,1,0,0,1
37604,0,1,0,0,1
37605,1,0,0,0,1
37606,0,1,0,0,1
37607,0,0,0,1,1
37608,1,0,0,0,1
37609,0,1,0,0,1
37610,0,1,0,0,1
37611,0,1,0,0,1
37612,0,1,0,0,1
37613,0,1,0,0,1
37614,0,1,0,0,1
37615,1,0,0,0,1
37616,0,1,0,0,1
37617,0,1,0,0,1
37618,0,1,0,0,1
37619,0,1,0,0,1
37620,1,0,0,0,1
37621,0,1,0,0,1
37622,0,1,0,0,1
37623,0,1,0,0,1
37624,0,1,0,0,1
37625,0,1,0,0,1
37626,0,1,0,0,1
37627,0,1,0,0,1
37628,0,1,0,0,1
37629,0,1,0,0,1
37630,1,0,0,0,1
37631,0,1,0,0,1
37632,1,0,0,0,1
37633,0,1,0,0,1
37634,0,1,0,0,1
37635,1,0,0,0,1
37636,0,1,0,0,1
37637,0,1,0,0,1
37638,0,1,0,0,1
37639,1,0,0,0,1
37640,0,1,0,0,1
37641,0,1,0,0,1
37642,0,1,0,0,1
37643,0,1,0,0,1
37644,0,1,0,0,1
37645,1,0,0,0,1
37646,0,1,0,0,1
37647,1,0,0,0,1
37648,0,1,0,0,1
37649,0,1,0,0,1
37650,0,1,0,0,1
37651,1,0,0,0,1
37652,1,0,0,0,1
37653,0,1,0,0,1
37654,0,1,0,0,1
37655,0,1,0,0,1
37656,0,1,0,0,1
37657,0,1,0,0,1
37658,0,1,0,0,1
37659,0,1,0,0,1
37660,0,1,0,0,1
37661,0,0,0,1,1
37662,0,1,0,0,1
37663,0,1,0,0,1
37664,0,1,0,0,1
37665,0,1,0,0,1
37666,0,1,0,0,1
37667,0,1,0,0,1
37668,0,1,0,0,1
37669,1,0,0,0,1
37670,0,1,0,0,1
37671,0,1,0,0,1
37672,1,0,0,0,1
37673,0,1,0,0,1
37674,0,1,0,0,1
37675,0,1,0,0,1
37676,0,1,0,0,1
37677,0,1,0,0,1
37678,1,0,0,0,1
37679,1,0,0,0,1
37680,1,0,0,0,1
37681,0,1,0,0,1
37682,0,1,0,0,1
37683,1,0,0,0,1
37684,0,1,0,0,1
37685,0,1,0,0,1
37686,0,1,0,0,1
37687,0,1,0,0,1
37688,0,1,0,0,1
37689,1,0,0,0,1
37690,0,1,0,0,1
37691,0,1,0,0,1
37692,0,1,0,0,1
37693,0,0,0,1,1
37694,1,0,0,0,1
37695,1,0,0,0,1
37696,0,1,0,0,1
37697,0,1,0,0,1
37698,0,1,0,0,1
37699,0,1,0,0,1
37700,0,0,1,0,1
37701,0,1,0,0,1
37702,0,0,1,0,1
37703,0,1,0,0,1
37704,0,1,0,0,1
37705,0,1,0,0,1
37706,0,0,0,1,1
37707,0,1,0,0,1
37708,0,1,0,0,1
37709,1,0,0,0,1
37710,0,1,0,0,1
37711,0,1,0,0,1
37712,0,1,0,0,1
37713,0,1,0,0,1
37714,0,1,0,0,1
37715,1,0,0,0,1
37716,0,1,0,0,1
37717,0,1,0,0,1
37718,0,1,0,0,1
37719,0,1,0,0,1
37720,0,1,0,0,1
37721,0,1,0,0,1
37722,0,1,0,0,1
37723,1,0,0,0,1
37724,0,1,0,0,1
37725,0,1,0,0,1
37726,0,1,0,0,1
37727,0,1,0,0,1
37728,0,1,0,0,1
37729,0,0,1,0,1
37730,1,0,0,0,1
37731,0,1,0,0,1
37732,0,1,0,0,1
37733,0,1,0,0,1
37734,0,1,0,0,1
37735,0,1,0,0,1
37736,0,1,0,0,1
37737,0,1,0,0,1
37738,1,0,0,0,1
37739,0,1,0,0,1
37740,0,1,0,0,1
37741,0,1,0,0,1
37742,0,0,1,0,1
37743,1,0,0,0,1
37744,0,1,0,0,1
37745,0,1,0,0,1
37746,0,1,0,0,1
37747,0,1,0,0,1
37748,0,1,0,0,1
37749,1,0,0,0,1
37750,0,1,0,0,1
37751,0,1,0,0,1
37752,0,1,0,0,1
37753,0,1,0,0,1
37754,1,0,0,0,1
37755,1,0,0,0,1
37756,1,0,0,0,1
37757,0,1,0,0,1
37758,0,1,0,0,1
37759,0,1,0,0,1
37760,1,0,0,0,1
37761,0,1,0,0,1
37762,0,1,0,0,1
37763,0,1,0,0,1
37764,1,0,0,0,1
37765,0,1,0,0,1
37766,0,1,0,0,1
37767,0,1,0,0,1
37768,0,1,0,0,1
37769,0,1,0,0,1
37770,0,1,0,0,1
37771,0,1,0,0,1
37772,1,0,0,0,1
37773,0,1,0,0,1
37774,1,0,0,0,1
37775,1,0,0,0,1
37776,0,1,0,0,1
37777,1,0,0,0,1
37778,0,1,0,0,1
37779,1,0,0,0,1
37780,0,0,1,0,1
37781,0,1,0,0,1
37782,1,0,0,0,1
37783,0,0,1,0,1
37784,0,1,0,0,1
37785,1,0,0,0,1
37786,0,1,0,0,1
37787,0,1,0,0,1
37788,0,1,0,0,1
37789,0,1,0,0,1
37790,0,1,0,0,1
37791,0,1,0,0,1
37792,0,1,0,0,1
37793,0,1,0,0,1
37794,0,1,0,0,1
37795,0,1,0,0,1
37796,0,1,0,0,1
37797,0,1,0,0,1
37798,0,1,0,0,1
37799,0,1,0,0,1
37800,0,1,0,0,1
37801,0,1,0,0,1
37802,1,0,0,0,1
37803,1,0,0,0,1
37804,0,1,0,0,1
37805,0,1,0,0,1
37806,0,1,0,0,1
37807,1,0,0,0,1
37808,0,1,0,0,1
37809,0,1,0,0,1
37810,1,0,0,0,1
37811,0,1,0,0,1
37812,0,1,0,0,1
37813,1,0,0,0,1
37814,0,1,0,0,1
37815,0,1,0,0,1
37816,0,1,0,0,1
37817,0,1,0,0,1
37818,0,1,0,0,1
37819,0,1,0,0,1
37820,1,0,0,0,1
37821,1,0,0,0,1
37822,1,0,0,0,1
37823,0,1,0,0,1
37824,0,1,0,0,1
37825,0,1,0,0,1
37826,0,1,0,0,1
37827,0,1,0,0,1
37828,0,1,0,0,1
37829,0,0,1,0,1
37830,0,1,0,0,1
37831,0,1,0,0,1
37832,0,0,0,1,1
37833,0,1,0,0,1
37834,0,1,0,0,1
37835,0,1,0,0,1
37836,0,1,0,0,1
37837,0,1,0,0,1
37838,0,1,0,0,1
37839,0,1,0,0,1
37840,0,1,0,0,1
37841,1,0,0,0,1
37842,0,1,0,0,1
37843,0,1,0,0,1
37844,1,0,0,0,1
37845,0,1,0,0,1
37846,0,1,0,0,1
37847,0,1,0,0,1
37848,0,1,0,0,1
37849,0,1,0,0,1
37850,1,0,0,0,1
37851,0,1,0,0,1
37852,0,0,0,1,1
37853,0,1,0,0,1
37854,0,1,0,0,1
37855,0,1,0,0,1
37856,0,1,0,0,1
37857,0,1,0,0,1
37858,0,1,0,0,1
37859,0,1,0,0,1
37860,0,1,0,0,1
37861,0,1,0,0,1
37862,0,1,0,0,1
37863,1,0,0,0,1
37864,0,1,0,0,1
37865,0,1,0,0,1
37866,1,0,0,0,1
37867,1,0,0,0,1
37868,0,1,0,0,1
37869,0,1,0,0,1
37870,0,1,0,0,1
37871,0,1,0,0,1
37872,1,0,0,0,1
37873,0,1,0,0,1
37874,0,0,0,1,1
37875,0,1,0,0,1
37876,1,0,0,0,1
37877,1,0,0,0,1
37878,0,1,0,0,1
37879,0,1,0,0,1
37880,0,1,0,0,1
37881,0,1,0,0,1
37882,0,1,0,0,1
37883,0,1,0,0,1
37884,0,1,0,0,1
37885,0,1,0,0,1
37886,0,1,0,0,1
37887,0,0,0,1,1
37888,0,1,0,0,1
37889,1,0,0,0,1
37890,1,0,0,0,1
37891,0,1,0,0,1
37892,0,1,0,0,1
37893,1,0,0,0,1
37894,0,1,0,0,1
37895,0,1,0,0,1
37896,0,1,0,0,1
37897,1,0,0,0,1
37898,0,1,0,0,1
37899,0,1,0,0,1
37900,0,1,0,0,1
37901,0,1,0,0,1
37902,0,1,0,0,1
37903,0,1,0,0,1
37904,0,1,0,0,1
37905,0,1,0,0,1
37906,0,1,0,0,1
37907,0,1,0,0,1
37908,0,1,0,0,1
37909,0,1,0,0,1
37910,0,1,0,0,1
37911,1,0,0,0,1
37912,0,1,0,0,1
37913,0,1,0,0,1
37914,1,0,0,0,1
37915,0,1,0,0,1
37916,0,1,0,0,1
37917,0,1,0,0,1
37918,0,1,0,0,1
37919,0,1,0,0,1
37920,0,1,0,0,1
37921,0,1,0,0,1
37922,0,1,0,0,1
37923,0,1,0,0,1
37924,0,1,0,0,1
37925,1,0,0,0,1
37926,0,1,0,0,1
37927,0,1,0,0,1
37928,1,0,0,0,1
37929,1,0,0,0,1
37930,0,1,0,0,1
37931,0,0,1,0,1
37932,0,1,0,0,1
37933,0,1,0,0,1
37934,0,1,0,0,1
37935,0,1,0,0,1
37936,0,1,0,0,1
37937,0,1,0,0,1
37938,0,0,1,0,1
37939,0,1,0,0,1
37940,0,1,0,0,1
37941,0,1,0,0,1
37942,0,1,0,0,1
37943,0,1,0,0,1
37944,1,0,0,0,1
37945,1,0,0,0,1
37946,0,1,0,0,1
37947,0,1,0,0,1
37948,0,1,0,0,1
37949,0,1,0,0,1
37950,1,0,0,0,1
37951,0,1,0,0,1
37952,1,0,0,0,1
37953,0,0,0,1,1
37954,0,1,0,0,1
37955,0,1,0,0,1
37956,0,1,0,0,1
37957,0,1,0,0,1
37958,1,0,0,0,1
37959,0,0,1,0,1
37960,1,0,0,0,1
37961,0,1,0,0,1
37962,0,1,0,0,1
37963,1,0,0,0,1
37964,0,1,0,0,1
37965,0,1,0,0,1
37966,0,1,0,0,1
37967,0,1,0,0,1
37968,0,1,0,0,1
37969,0,1,0,0,1
37970,0,1,0,0,1
37971,1,0,0,0,1
37972,0,1,0,0,1
37973,0,1,0,0,1
37974,0,1,0,0,1
37975,0,1,0,0,1
37976,0,1,0,0,1
37977,0,1,0,0,1
37978,0,1,0,0,1
37979,0,1,0,0,1
37980,1,0,0,0,1
37981,0,1,0,0,1
37982,0,1,0,0,1
37983,0,1,0,0,1
37984,0,1,0,0,1
37985,0,1,0,0,1
37986,1,0,0,0,1
37987,1,0,0,0,1
37988,0,0,0,1,1
37989,0,1,0,0,1
37990,1,0,0,0,1
37991,0,1,0,0,1
37992,1,0,0,0,1
37993,1,0,0,0,1
37994,0,1,0,0,1
37995,1,0,0,0,1
37996,0,1,0,0,1
37997,0,1,0,0,1
37998,0,1,0,0,1
37999,0,1,0,0,1
38000,0,1,0,0,1
38001,1,0,0,0,1
38002,0,1,0,0,1
38003,0,1,0,0,1
38004,0,1,0,0,1
38005,0,1,0,0,1
38006,0,1,0,0,1
38007,0,1,0,0,1
38008,0,0,1,0,1
38009,0,1,0,0,1
38010,0,1,0,0,1
38011,0,1,0,0,1
38012,0,1,0,0,1
38013,0,1,0,0,1
38014,0,1,0,0,1
38015,0,1,0,0,1
38016,0,1,0,0,1
38017,0,1,0,0,1
38018,0,1,0,0,1
38019,0,1,0,0,1
38020,0,1,0,0,1
38021,0,1,0,0,1
38022,0,1,0,0,1
38023,0,1,0,0,1
38024,0,1,0,0,1
38025,0,1,0,0,1
38026,1,0,0,0,1
38027,0,1,0,0,1
38028,0,1,0,0,1
38029,0,1,0,0,1
38030,0,1,0,0,1
38031,1,0,0,0,1
38032,0,1,0,0,1
38033,0,1,0,0,1
38034,0,1,0,0,1
38035,0,1,0,0,1
38036,0,1,0,0,1
38037,1,0,0,0,1
38038,0,1,0,0,1
38039,1,0,0,0,1
38040,1,0,0,0,1
38041,0,1,0,0,1
38042,0,1,0,0,1
38043,0,1,0,0,1
38044,0,1,0,0,1
38045,0,1,0,0,1
38046,0,1,0,0,1
38047,0,1,0,0,1
38048,0,1,0,0,1
38049,0,1,0,0,1
38050,1,0,0,0,1
38051,0,1,0,0,1
38052,0,1,0,0,1
38053,0,1,0,0,1
38054,0,1,0,0,1
38055,0,1,0,0,1
38056,0,1,0,0,1
38057,1,0,0,0,1
38058,0,1,0,0,1
38059,0,1,0,0,1
38060,0,1,0,0,1
38061,0,1,0,0,1
38062,0,0,0,1,1
38063,0,1,0,0,1
38064,0,1,0,0,1
38065,0,1,0,0,1
38066,0,0,1,0,1
38067,0,1,0,0,1
38068,0,1,0,0,1
38069,0,1,0,0,1
38070,1,0,0,0,1
38071,0,1,0,0,1
38072,1,0,0,0,1
38073,0,0,0,1,1
38074,0,1,0,0,1
38075,0,1,0,0,1
38076,0,1,0,0,1
38077,0,1,0,0,1
38078,0,1,0,0,1
38079,0,1,0,0,1
38080,0,1,0,0,1
38081,0,1,0,0,1
38082,0,1,0,0,1
38083,1,0,0,0,1
38084,0,1,0,0,1
38085,0,1,0,0,1
38086,0,0,0,1,1
38087,0,1,0,0,1
38088,0,0,0,1,1
38089,0,1,0,0,1
38090,0,1,0,0,1
38091,0,1,0,0,1
38092,1,0,0,0,1
38093,0,1,0,0,1
38094,1,0,0,0,1
38095,0,1,0,0,1
38096,0,1,0,0,1
38097,0,1,0,0,1
38098,0,1,0,0,1
38099,0,1,0,0,1
38100,0,1,0,0,1
38101,0,1,0,0,1
38102,0,1,0,0,1
38103,0,0,1,0,1
38104,0,0,0,1,1
38105,0,1,0,0,1
38106,0,1,0,0,1
38107,0,1,0,0,1
38108,0,1,0,0,1
38109,0,1,0,0,1
38110,0,1,0,0,1
38111,0,1,0,0,1
38112,0,1,0,0,1
38113,0,1,0,0,1
38114,0,1,0,0,1
38115,1,0,0,0,1
38116,0,1,0,0,1
38117,0,1,0,0,1
38118,0,1,0,0,1
38119,1,0,0,0,1
38120,0,1,0,0,1
38121,0,1,0,0,1
38122,0,1,0,0,1
38123,1,0,0,0,1
38124,0,1,0,0,1
38125,0,1,0,0,1
38126,0,1,0,0,1
38127,0,1,0,0,1
38128,0,1,0,0,1
38129,0,1,0,0,1
38130,1,0,0,0,1
38131,0,1,0,0,1
38132,1,0,0,0,1
38133,0,1,0,0,1
38134,1,0,0,0,1
38135,1,0,0,0,1
38136,0,1,0,0,1
38137,0,1,0,0,1
38138,0,1,0,0,1
38139,1,0,0,0,1
38140,0,1,0,0,1
38141,0,1,0,0,1
38142,0,1,0,0,1
38143,1,0,0,0,1
38144,0,1,0,0,1
38145,0,1,0,0,1
38146,0,1,0,0,1
38147,0,1,0,0,1
38148,0,0,1,0,1
38149,0,1,0,0,1
38150,0,1,0,0,1
38151,0,1,0,0,1
38152,1,0,0,0,1
38153,0,0,1,0,1
38154,0,1,0,0,1
38155,0,1,0,0,1
38156,0,1,0,0,1
38157,0,1,0,0,1
38158,1,0,0,0,1
38159,0,1,0,0,1
38160,0,1,0,0,1
38161,0,1,0,0,1
38162,0,1,0,0,1
38163,0,1,0,0,1
38164,0,1,0,0,1
38165,0,1,0,0,1
38166,0,0,1,0,1
38167,0,0,0,1,1
38168,1,0,0,0,1
38169,0,1,0,0,1
38170,1,0,0,0,1
38171,0,1,0,0,1
38172,0,1,0,0,1
38173,0,1,0,0,1
38174,0,0,0,1,1
38175,0,1,0,0,1
38176,1,0,0,0,1
38177,1,0,0,0,1
38178,0,1,0,0,1
38179,1,0,0,0,1
38180,0,1,0,0,1
38181,0,1,0,0,1
38182,1,0,0,0,1
38183,0,0,0,1,1
38184,0,1,0,0,1
38185,0,1,0,0,1
38186,1,0,0,0,1
38187,0,1,0,0,1
38188,0,1,0,0,1
38189,0,1,0,0,1
38190,0,1,0,0,1
38191,0,1,0,0,1
38192,0,1,0,0,1
38193,0,1,0,0,1
38194,0,1,0,0,1
38195,0,1,0,0,1
38196,0,1,0,0,1
38197,0,1,0,0,1
38198,0,1,0,0,1
38199,0,1,0,0,1
38200,0,1,0,0,1
38201,0,1,0,0,1
38202,0,1,0,0,1
38203,1,0,0,0,1
38204,1,0,0,0,1
38205,0,1,0,0,1
38206,0,1,0,0,1
38207,0,1,0,0,1
38208,0,1,0,0,1
38209,1,0,0,0,1
38210,0,1,0,0,1
38211,0,1,0,0,1
38212,0,1,0,0,1
38213,0,0,0,1,1
38214,0,1,0,0,1
38215,0,1,0,0,1
38216,1,0,0,0,1
38217,0,1,0,0,1
38218,0,1,0,0,1
38219,1,0,0,0,1
38220,1,0,0,0,1
38221,0,1,0,0,1
38222,1,0,0,0,1
38223,0,1,0,0,1
38224,0,1,0,0,1
38225,0,1,0,0,1
38226,0,1,0,0,1
38227,0,1,0,0,1
38228,0,1,0,0,1
38229,0,1,0,0,1
38230,1,0,0,0,1
38231,0,1,0,0,1
38232,0,1,0,0,1
38233,0,1,0,0,1
38234,0,1,0,0,1
38235,0,1,0,0,1
38236,0,1,0,0,1
38237,1,0,0,0,1
38238,1,0,0,0,1
38239,0,0,0,1,1
38240,1,0,0,0,1
38241,0,1,0,0,1
38242,0,1,0,0,1
38243,0,1,0,0,1
38244,0,1,0,0,1
38245,0,1,0,0,1
38246,0,1,0,0,1
38247,1,0,0,0,1
38248,0,1,0,0,1
38249,0,1,0,0,1
38250,1,0,0,0,1
38251,1,0,0,0,1
38252,0,1,0,0,1
38253,0,1,0,0,1
38254,0,1,0,0,1
38255,0,1,0,0,1
38256,1,0,0,0,1
38257,1,0,0,0,1
38258,1,0,0,0,1
38259,0,1,0,0,1
38260,0,1,0,0,1
38261,0,1,0,0,1
38262,0,1,0,0,1
38263,0,1,0,0,1
38264,1,0,0,0,1
38265,0,0,1,0,1
38266,1,0,0,0,1
38267,0,1,0,0,1
38268,0,1,0,0,1
38269,1,0,0,0,1
38270,0,1,0,0,1
38271,0,1,0,0,1
38272,0,1,0,0,1
38273,0,1,0,0,1
38274,0,1,0,0,1
38275,0,1,0,0,1
38276,0,1,0,0,1
38277,0,1,0,0,1
38278,0,1,0,0,1
38279,0,1,0,0,1
38280,1,0,0,0,1
38281,0,1,0,0,1
38282,1,0,0,0,1
38283,0,1,0,0,1
38284,0,1,0,0,1
38285,0,1,0,0,1
38286,0,1,0,0,1
38287,1,0,0,0,1
38288,0,0,1,0,1
38289,0,1,0,0,1
38290,0,1,0,0,1
38291,0,1,0,0,1
38292,0,1,0,0,1
38293,0,1,0,0,1
38294,0,1,0,0,1
38295,0,1,0,0,1
38296,0,1,0,0,1
38297,1,0,0,0,1
38298,0,1,0,0,1
38299,1,0,0,0,1
38300,1,0,0,0,1
38301,0,1,0,0,1
38302,0,1,0,0,1
38303,0,1,0,0,1
38304,0,1,0,0,1
38305,0,0,1,0,1
38306,0,1,0,0,1
38307,0,1,0,0,1
38308,0,1,0,0,1
38309,0,1,0,0,1
38310,0,1,0,0,1
38311,0,1,0,0,1
38312,0,1,0,0,1
38313,0,1,0,0,1
38314,1,0,0,0,1
38315,0,1,0,0,1
38316,0,1,0,0,1
38317,0,1,0,0,1
38318,0,1,0,0,1
38319,1,0,0,0,1
38320,0,1,0,0,1
38321,0,1,0,0,1
38322,0,1,0,0,1
38323,0,1,0,0,1
38324,0,1,0,0,1
38325,0,1,0,0,1
38326,0,1,0,0,1
38327,0,1,0,0,1
38328,0,1,0,0,1
38329,0,1,0,0,1
38330,0,1,0,0,1
38331,0,1,0,0,1
38332,0,1,0,0,1
38333,0,1,0,0,1
38334,0,1,0,0,1
38335,0,1,0,0,1
38336,0,1,0,0,1
38337,0,1,0,0,1
38338,0,0,1,0,1
38339,0,1,0,0,1
38340,0,1,0,0,1
38341,1,0,0,0,1
38342,0,1,0,0,1
38343,1,0,0,0,1
38344,0,1,0,0,1
38345,0,1,0,0,1
38346,0,1,0,0,1
38347,0,1,0,0,1
38348,0,1,0,0,1
38349,0,1,0,0,1
38350,0,1,0,0,1
38351,0,1,0,0,1
38352,0,1,0,0,1
38353,0,1,0,0,1
38354,0,0,1,0,1
38355,0,1,0,0,1
38356,0,1,0,0,1
38357,0,0,0,1,1
38358,0,1,0,0,1
38359,0,1,0,0,1
38360,0,1,0,0,1
38361,0,1,0,0,1
38362,0,1,0,0,1
38363,0,1,0,0,1
38364,0,1,0,0,1
38365,0,1,0,0,1
38366,0,1,0,0,1
38367,0,1,0,0,1
38368,0,1,0,0,1
38369,0,1,0,0,1
38370,0,1,0,0,1
38371,0,1,0,0,1
38372,1,0,0,0,1
38373,0,0,1,0,1
38374,1,0,0,0,1
38375,0,1,0,0,1
38376,0,1,0,0,1
38377,0,1,0,0,1
38378,0,1,0,0,1
38379,0,0,0,1,1
38380,1,0,0,0,1
38381,1,0,0,0,1
38382,0,1,0,0,1
38383,0,1,0,0,1
38384,0,1,0,0,1
38385,1,0,0,0,1
38386,0,1,0,0,1
38387,1,0,0,0,1
38388,0,1,0,0,1
38389,0,1,0,0,1
38390,0,1,0,0,1
38391,0,1,0,0,1
38392,0,1,0,0,1
38393,1,0,0,0,1
38394,0,1,0,0,1
38395,0,1,0,0,1
38396,0,1,0,0,1
38397,0,1,0,0,1
38398,1,0,0,0,1
38399,1,0,0,0,1
38400,0,1,0,0,1
38401,0,1,0,0,1
38402,0,1,0,0,1
38403,0,0,0,1,1
38404,0,1,0,0,1
38405,0,1,0,0,1
38406,0,1,0,0,1
38407,0,1,0,0,1
38408,0,1,0,0,1
38409,0,1,0,0,1
38410,0,1,0,0,1
38411,0,1,0,0,1
38412,0,1,0,0,1
38413,0,1,0,0,1
38414,0,1,0,0,1
38415,0,1,0,0,1
38416,0,1,0,0,1
38417,0,1,0,0,1
38418,0,1,0,0,1
38419,1,0,0,0,1
38420,0,1,0,0,1
38421,0,1,0,0,1
38422,0,1,0,0,1
38423,0,1,0,0,1
38424,0,1,0,0,1
38425,0,1,0,0,1
38426,0,1,0,0,1
38427,0,0,0,1,1
38428,0,1,0,0,1
38429,0,1,0,0,1
38430,0,1,0,0,1
38431,1,0,0,0,1
38432,0,1,0,0,1
38433,0,0,0,1,1
38434,0,1,0,0,1
38435,0,1,0,0,1
38436,0,1,0,0,1
38437,0,1,0,0,1
38438,0,1,0,0,1
38439,0,1,0,0,1
38440,0,1,0,0,1
38441,0,1,0,0,1
38442,0,1,0,0,1
38443,0,1,0,0,1
38444,0,1,0,0,1
38445,1,0,0,0,1
38446,0,1,0,0,1
38447,0,1,0,0,1
38448,0,1,0,0,1
38449,0,1,0,0,1
38450,0,1,0,0,1
38451,1,0,0,0,1
38452,1,0,0,0,1
38453,1,0,0,0,1
38454,0,1,0,0,1
38455,0,1,0,0,1
38456,0,1,0,0,1
38457,0,1,0,0,1
38458,0,1,0,0,1
38459,0,1,0,0,1
38460,0,1,0,0,1
38461,0,1,0,0,1
38462,0,1,0,0,1
38463,0,1,0,0,1
38464,0,1,0,0,1
38465,0,1,0,0,1
38466,1,0,0,0,1
38467,1,0,0,0,1
38468,0,1,0,0,1
38469,1,0,0,0,1
38470,0,1,0,0,1
38471,0,1,0,0,1
38472,0,1,0,0,1
38473,0,1,0,0,1
38474,0,1,0,0,1
38475,0,1,0,0,1
38476,0,1,0,0,1
38477,0,1,0,0,1
38478,0,0,0,1,1
38479,0,0,1,0,1
38480,0,1,0,0,1
38481,1,0,0,0,1
38482,0,1,0,0,1
38483,0,1,0,0,1
38484,0,1,0,0,1
38485,1,0,0,0,1
38486,0,1,0,0,1
38487,0,1,0,0,1
38488,0,1,0,0,1
38489,0,1,0,0,1
38490,0,1,0,0,1
38491,0,1,0,0,1
38492,0,1,0,0,1
38493,0,1,0,0,1
38494,1,0,0,0,1
38495,0,1,0,0,1
38496,1,0,0,0,1
38497,0,1,0,0,1
38498,0,1,0,0,1
38499,1,0,0,0,1
38500,0,1,0,0,1
38501,1,0,0,0,1
38502,0,1,0,0,1
38503,0,1,0,0,1
38504,0,1,0,0,1
38505,0,1,0,0,1
38506,1,0,0,0,1
38507,0,1,0,0,1
38508,0,1,0,0,1
38509,0,1,0,0,1
38510,0,1,0,0,1
38511,0,1,0,0,1
38512,0,1,0,0,1
38513,0,1,0,0,1
38514,0,1,0,0,1
38515,0,1,0,0,1
38516,0,1,0,0,1
38517,0,1,0,0,1
38518,0,1,0,0,1
38519,0,1,0,0,1
38520,0,1,0,0,1
38521,0,1,0,0,1
38522,0,1,0,0,1
38523,0,1,0,0,1
38524,0,1,0,0,1
38525,0,1,0,0,1
38526,0,1,0,0,1
38527,0,1,0,0,1
38528,0,1,0,0,1
38529,0,1,0,0,1
38530,0,1,0,0,1
38531,0,1,0,0,1
38532,1,0,0,0,1
38533,0,0,0,1,1
38534,0,1,0,0,1
38535,0,1,0,0,1
38536,1,0,0,0,1
38537,1,0,0,0,1
38538,0,1,0,0,1
38539,0,1,0,0,1
38540,0,0,0,1,1
38541,0,1,0,0,1
38542,0,1,0,0,1
38543,0,0,1,0,1
38544,0,1,0,0,1
38545,0,1,0,0,1
38546,0,1,0,0,1
38547,0,0,1,0,1
38548,0,1,0,0,1
38549,0,1,0,0,1
38550,0,1,0,0,1
38551,0,0,0,1,1
38552,0,1,0,0,1
38553,0,1,0,0,1
38554,0,1,0,0,1
38555,0,1,0,0,1
38556,0,1,0,0,1
38557,0,1,0,0,1
38558,0,1,0,0,1
38559,0,1,0,0,1
38560,1,0,0,0,1
38561,1,0,0,0,1
38562,0,1,0,0,1
38563,0,1,0,0,1
38564,0,1,0,0,1
38565,0,1,0,0,1
38566,0,1,0,0,1
38567,0,1,0,0,1
38568,0,1,0,0,1
38569,0,1,0,0,1
38570,0,1,0,0,1
38571,0,1,0,0,1
38572,0,1,0,0,1
38573,0,1,0,0,1
38574,0,0,0,1,1
38575,0,1,0,0,1
38576,0,1,0,0,1
38577,0,1,0,0,1
38578,0,1,0,0,1
38579,1,0,0,0,1
38580,0,1,0,0,1
38581,0,1,0,0,1
38582,0,1,0,0,1
38583,0,1,0,0,1
38584,0,1,0,0,1
38585,0,1,0,0,1
38586,0,1,0,0,1
38587,0,1,0,0,1
38588,0,1,0,0,1
38589,0,1,0,0,1
38590,0,1,0,0,1
38591,0,1,0,0,1
38592,0,1,0,0,1
38593,0,1,0,0,1
38594,0,1,0,0,1
38595,0,1,0,0,1
38596,0,1,0,0,1
38597,0,1,0,0,1
38598,0,1,0,0,1
38599,0,1,0,0,1
38600,0,1,0,0,1
38601,0,1,0,0,1
38602,0,1,0,0,1
38603,0,1,0,0,1
38604,0,1,0,0,1
38605,0,1,0,0,1
38606,1,0,0,0,1
38607,0,1,0,0,1
38608,0,1,0,0,1
38609,0,1,0,0,1
38610,0,1,0,0,1
38611,0,1,0,0,1
38612,1,0,0,0,1
38613,0,1,0,0,1
38614,0,1,0,0,1
38615,0,1,0,0,1
38616,0,1,0,0,1
38617,0,1,0,0,1
38618,0,1,0,0,1
38619,0,1,0,0,1
38620,1,0,0,0,1
38621,0,1,0,0,1
38622,0,1,0,0,1
38623,0,1,0,0,1
38624,0,1,0,0,1
38625,1,0,0,0,1
38626,0,0,1,0,1
38627,0,1,0,0,1
38628,0,1,0,0,1
38629,1,0,0,0,1
38630,0,1,0,0,1
38631,0,1,0,0,1
38632,0,1,0,0,1
38633,0,1,0,0,1
38634,0,1,0,0,1
38635,0,1,0,0,1
38636,1,0,0,0,1
38637,0,1,0,0,1
38638,0,1,0,0,1
38639,0,1,0,0,1
38640,0,0,0,1,1
38641,0,1,0,0,1
38642,0,1,0,0,1
38643,0,1,0,0,1
38644,0,1,0,0,1
38645,0,1,0,0,1
38646,0,1,0,0,1
38647,0,1,0,0,1
38648,0,0,0,1,1
38649,0,1,0,0,1
38650,0,1,0,0,1
38651,0,1,0,0,1
38652,0,1,0,0,1
38653,0,1,0,0,1
38654,0,1,0,0,1
38655,0,0,0,1,1
38656,0,0,0,1,1
38657,0,1,0,0,1
38658,0,1,0,0,1
38659,0,1,0,0,1
