,tweet_type,bot,count
10039,retweeted,0.0,1
10040,replied_to,0.0,4
10041,retweeted,1.0,1
10042,retweeted,0.0,1
10043,original,0.0,1
10044,retweeted,0.0,1
10045,retweeted,0.0,1
10046,retweeted,0.0,1
10047,original,0.0,2
10048,replied_to,0.0,1
10049,retweeted,0.0,1
10050,retweeted,0.0,1
10051,retweeted,0.0,1
10052,retweeted,0.0,1
10053,retweeted,0.0,1
10054,retweeted,0.0,1
10055,retweeted,0.0,1
10056,retweeted,0.0,1
10057,retweeted,0.0,1
10058,retweeted,0.0,1
10059,original,0.0,1
10060,retweeted,1.0,1
10061,retweeted,0.0,5
10062,original,0.0,1
10063,retweeted,1.0,1
10064,original,0.0,1
10065,quoted,0.0,1
10066,original,0.0,1
10067,retweeted,0.0,1
10068,retweeted,0.0,1
10069,retweeted,0.0,1
10070,original,0.0,1
10071,retweeted,0.0,1
10073,retweeted,0.0,1
10074,retweeted,1.0,2
10075,retweeted,0.0,2
10076,retweeted,0.0,1
10077,retweeted,0.0,2
10078,retweeted,0.0,1
10079,retweeted,1.0,2
10080,original,0.0,1
10081,original,0.0,1
10082,retweeted,1.0,4
10083,retweeted,0.0,1
10084,retweeted,0.0,1
10085,retweeted,0.0,2
10086,retweeted,0.0,1
10087,retweeted,0.0,1
10088,retweeted,0.0,2
10089,original,0.0,1
10090,replied_to,1.0,1
10091,retweeted,0.0,1
10092,replied_to,0.0,1
10093,original,0.0,1
10094,retweeted,0.0,1
10095,retweeted,1.0,1
10096,retweeted,0.0,2
10097,original,0.0,1
10098,retweeted,0.0,13
10099,retweeted,0.0,1
10100,retweeted,0.0,1
10101,original,0.0,1
10102,retweeted,0.0,1
10103,retweeted,0.0,1
10104,original,0.0,1
10105,quoted,0.0,1
10106,original,0.0,2
10107,retweeted,0.0,1
10108,retweeted,0.0,1
10109,retweeted,0.0,1
10110,retweeted,0.0,1
10111,retweeted,0.0,2
10112,retweeted,0.0,1
10113,retweeted,1.0,1
10114,retweeted,1.0,1
10115,retweeted,0.0,1
10116,retweeted,0.0,2
10117,retweeted,0.0,1
10118,retweeted,0.0,1
10119,retweeted,0.0,1
10120,retweeted,0.0,1
10121,retweeted,0.0,1
10122,original,0.0,1
10123,retweeted,1.0,4
10124,original,0.0,1
10125,original,1.0,1
10126,original,0.0,1
10127,retweeted,0.0,1
10128,retweeted,0.0,1
10129,retweeted,0.0,1
10130,retweeted,0.0,1
10131,original,0.0,1
10132,original,0.0,1
10133,quoted,0.0,1
10134,retweeted,1.0,1
10135,retweeted,0.0,1
10136,original,0.0,1
10137,quoted,0.0,2
10138,retweeted,0.0,15
10139,retweeted,0.0,1
10140,replied_to,0.0,2
10141,retweeted,0.0,1
10142,retweeted,0.0,1
10143,retweeted,0.0,1
10144,retweeted,1.0,1
10145,replied_to,0.0,1
10146,retweeted,0.0,2
10147,replied_to,0.0,1
10148,original,0.0,1
10149,retweeted,0.0,1
10150,retweeted,0.0,1
10151,retweeted,1.0,2
10152,retweeted,0.0,1
10153,retweeted,0.0,2
10154,retweeted,0.0,1
10155,retweeted,0.0,1
10156,retweeted,0.0,1
10157,original,0.0,1
10158,retweeted,0.0,4
10159,retweeted,0.0,1
10160,retweeted,0.0,1
10161,original,0.0,1
10162,retweeted,0.0,1
10163,retweeted,1.0,1
10164,retweeted,0.0,1
10165,retweeted,0.0,1
10166,retweeted,1.0,3
10167,retweeted,0.0,1
10168,retweeted,1.0,1
10169,retweeted,0.0,1
10170,retweeted,0.0,3
10171,retweeted,0.0,1
10172,replied_to,0.0,1
10173,retweeted,0.0,1
10174,original,0.0,1
10175,retweeted,0.0,1
10176,retweeted,0.0,1
10177,retweeted,0.0,1
10178,retweeted,0.0,1
10179,original,0.0,1
10180,retweeted,0.0,1
10181,retweeted,0.0,1
10182,retweeted,1.0,11
10183,original,0.0,1
10184,retweeted,0.0,1
10185,retweeted,0.0,4
10186,retweeted,0.0,1
10187,retweeted,0.0,1
10188,retweeted,0.0,1
10189,retweeted,0.0,3
10190,retweeted,0.0,1
10191,retweeted,0.0,1
10192,retweeted,0.0,1
10193,retweeted,0.0,1
10194,retweeted,1.0,1
10195,retweeted,0.0,21
10196,quoted,0.0,1
10197,retweeted,0.0,1
10198,retweeted,0.0,1
10199,retweeted,0.0,1
10200,retweeted,0.0,1
10201,retweeted,1.0,1
10202,retweeted,1.0,1
10203,retweeted,0.0,1
10204,retweeted,0.0,1
10205,retweeted,0.0,1
10206,retweeted,0.0,1
10207,retweeted,0.0,1
10208,retweeted,0.0,2
10209,retweeted,1.0,1
10210,retweeted,0.0,1
10211,retweeted,0.0,1
10212,original,0.0,1
10213,original,0.0,1
10214,original,0.0,1
10215,retweeted,0.0,1
10216,retweeted,1.0,1
10217,retweeted,0.0,1
10218,retweeted,0.0,2
10219,retweeted,0.0,1
10220,retweeted,0.0,1
10221,retweeted,0.0,1
10222,original,0.0,4
10223,quoted,0.0,3
10224,retweeted,0.0,5
10225,retweeted,0.0,2
10226,retweeted,0.0,1
10227,original,0.0,4
10228,retweeted,0.0,1
10229,retweeted,1.0,1
10230,replied_to,0.0,1
10231,original,0.0,2
10232,retweeted,1.0,3
10233,retweeted,0.0,1
10234,retweeted,0.0,1
10235,retweeted,0.0,1
10236,retweeted,0.0,4
10237,retweeted,0.0,1
10238,retweeted,0.0,3
10239,retweeted,0.0,1
10240,retweeted,1.0,5
10241,retweeted,0.0,8
10242,retweeted,0.0,1
10243,retweeted,0.0,1
10244,retweeted,1.0,1
10245,retweeted,0.0,1
10246,retweeted,0.0,5
10247,retweeted,1.0,1
10248,retweeted,0.0,1
10249,retweeted,0.0,1
10250,retweeted,0.0,1
10251,retweeted,0.0,2
10252,retweeted,0.0,1
10253,original,0.0,3
10254,quoted,0.0,1
10255,retweeted,0.0,8
10256,retweeted,0.0,1
10257,retweeted,1.0,1
10258,retweeted,0.0,1
10259,original,0.0,1
10260,retweeted,0.0,1
10261,original,0.0,1
10262,retweeted,0.0,1
10263,retweeted,0.0,2
10264,original,1.0,1
10265,original,0.0,1
10266,quoted,0.0,1
10267,retweeted,0.0,1
10268,original,0.0,1
10269,replied_to,0.0,3
10270,retweeted,0.0,1
10271,retweeted,0.0,2
10272,retweeted,0.0,3
10273,retweeted,0.0,1
10274,retweeted,1.0,3
10275,original,0.0,1
10276,original,0.0,1
10277,retweeted,0.0,1
10278,original,0.0,3
10279,retweeted,0.0,12
10280,retweeted,1.0,1
10281,retweeted,0.0,2
10282,retweeted,0.0,1
10283,retweeted,0.0,1
10284,original,0.0,2
10285,retweeted,1.0,1
10286,retweeted,0.0,1
10287,retweeted,0.0,2
10288,retweeted,0.0,1
10289,retweeted,0.0,1
10290,retweeted,0.0,2
10291,retweeted,0.0,2
10292,retweeted,1.0,2
10293,retweeted,0.0,1
10294,retweeted,0.0,1
10295,retweeted,1.0,1
10296,retweeted,0.0,2
10297,retweeted,0.0,1
10298,retweeted,0.0,2
10299,retweeted,0.0,1
10300,retweeted,0.0,1
10301,retweeted,0.0,1
10302,retweeted,0.0,1
10303,original,0.0,1
10304,retweeted,0.0,1
10305,retweeted,1.0,20
10306,retweeted,0.0,1
10307,retweeted,0.0,6
10308,original,0.0,5
10309,quoted,0.0,1
10310,retweeted,1.0,1
10311,retweeted,0.0,1
10312,retweeted,0.0,1
10313,retweeted,0.0,1
10314,retweeted,0.0,2
10315,retweeted,1.0,2
10316,retweeted,0.0,2
10317,retweeted,1.0,2
10318,retweeted,0.0,1
10319,retweeted,0.0,1
10320,retweeted,0.0,1
10321,retweeted,0.0,1
10322,retweeted,0.0,1
10323,retweeted,0.0,1
10324,retweeted,0.0,1
10325,original,0.0,9
10326,retweeted,0.0,1
10327,retweeted,0.0,1
10328,retweeted,1.0,1
10329,retweeted,0.0,1
10330,retweeted,0.0,1
10331,retweeted,0.0,1
10332,retweeted,0.0,1
10333,retweeted,0.0,1
10334,retweeted,0.0,3
10335,retweeted,0.0,5
10336,retweeted,0.0,1
10337,retweeted,0.0,1
10338,retweeted,0.0,1
10339,retweeted,1.0,1
10340,retweeted,0.0,19
10341,retweeted,0.0,1
10342,replied_to,0.0,1
10343,retweeted,0.0,1
10344,retweeted,0.0,1
10345,quoted,0.0,1
10346,retweeted,0.0,2
10347,original,0.0,1
10348,retweeted,0.0,1
10349,retweeted,0.0,1
10350,retweeted,0.0,2
10351,retweeted,0.0,4
10352,replied_to,0.0,1
10353,original,1.0,1
10354,original,0.0,1
10355,replied_to,0.0,2
10356,retweeted,0.0,1
10357,retweeted,0.0,1
10358,retweeted,1.0,1
10359,retweeted,0.0,2
10360,retweeted,0.0,1
10361,retweeted,1.0,1
10362,retweeted,0.0,1
10363,original,0.0,1
10364,retweeted,1.0,1
10365,retweeted,0.0,1
10366,retweeted,0.0,1
10367,retweeted,0.0,1
10368,original,0.0,1
10369,original,0.0,1
10370,retweeted,0.0,1
10371,retweeted,1.0,1
10372,retweeted,0.0,1
10373,original,0.0,1
10374,retweeted,0.0,3
10375,original,0.0,1
10376,retweeted,0.0,1
10377,retweeted,0.0,1
10378,retweeted,0.0,1
10379,retweeted,0.0,1
10383,retweeted,0.0,4
10384,retweeted,0.0,2
10385,retweeted,0.0,1
10386,retweeted,0.0,1
10387,original,0.0,1
10388,original,0.0,1
10389,original,0.0,2
10390,original,0.0,1
10391,retweeted,0.0,1
10392,retweeted,0.0,1
10393,original,0.0,1
10394,retweeted,0.0,6
10395,replied_to,0.0,1
10396,retweeted,0.0,8
10397,original,0.0,1
10398,retweeted,0.0,1
10399,quoted,0.0,1
10400,retweeted,0.0,2
10401,original,0.0,1
10402,retweeted,0.0,3
10403,retweeted,0.0,1
10404,retweeted,1.0,4
10405,retweeted,0.0,1
10406,retweeted,1.0,2
10407,retweeted,0.0,1
10408,original,0.0,1
10409,retweeted,0.0,1
10410,retweeted,0.0,1
10411,retweeted,0.0,1
10412,original,0.0,1
10413,retweeted,0.0,1
10414,retweeted,0.0,1
10415,retweeted,0.0,1
10416,retweeted,0.0,1
10417,retweeted,0.0,1
10418,retweeted,0.0,1
10419,retweeted,0.0,1
10420,retweeted,0.0,1
10421,original,0.0,1
10422,retweeted,0.0,4
10423,original,0.0,1
10424,retweeted,0.0,2
10425,retweeted,1.0,2
10426,retweeted,0.0,2
10427,retweeted,0.0,2
10428,retweeted,0.0,8
10429,original,0.0,1
10430,retweeted,0.0,2
10431,retweeted,0.0,2
10432,original,0.0,4
10433,retweeted,0.0,2
10434,original,0.0,1
10435,retweeted,0.0,1
10436,retweeted,0.0,1
10437,retweeted,1.0,1
10438,retweeted,0.0,1
10439,retweeted,1.0,1
10440,original,0.0,1
10441,quoted,0.0,1
10442,original,0.0,1
10443,retweeted,0.0,1
10444,retweeted,0.0,1
10445,retweeted,0.0,1
10446,original,0.0,1
10447,replied_to,0.0,3
10448,original,0.0,1
10449,retweeted,0.0,1
10450,retweeted,1.0,4
10451,original,0.0,3
10452,quoted,0.0,1
10453,retweeted,0.0,1
10454,retweeted,0.0,1
10455,retweeted,0.0,4
10456,retweeted,0.0,1
10457,retweeted,0.0,1
10458,retweeted,1.0,2
10459,retweeted,0.0,2
10460,quoted,0.0,2
10461,retweeted,0.0,1
10462,original,0.0,1
10463,retweeted,0.0,1
10464,retweeted,1.0,2
10465,retweeted,0.0,1
10466,retweeted,0.0,1
10467,retweeted,0.0,1
10468,retweeted,0.0,1
10469,retweeted,0.0,1
10470,retweeted,0.0,1
10471,retweeted,0.0,1
10472,retweeted,1.0,3
10473,retweeted,0.0,1
10474,replied_to,0.0,1
10475,retweeted,0.0,1
10476,retweeted,0.0,1
10477,retweeted,0.0,1
10478,original,0.0,1
10479,retweeted,0.0,1
10480,original,0.0,1
10481,retweeted,0.0,1
10482,retweeted,0.0,1
10483,retweeted,0.0,1
10484,retweeted,1.0,1
10485,retweeted,0.0,2
10486,retweeted,0.0,1
10487,retweeted,0.0,1
10488,retweeted,0.0,1
10489,retweeted,0.0,1
10490,retweeted,0.0,1
10491,retweeted,0.0,1
10492,retweeted,0.0,1
10493,retweeted,0.0,1
10494,retweeted,0.0,2
10495,retweeted,0.0,2
10496,retweeted,0.0,1
10497,retweeted,0.0,1
10498,retweeted,0.0,23
10499,retweeted,0.0,1
10500,original,0.0,1
10501,retweeted,0.0,1
10502,original,0.0,1
10503,retweeted,0.0,1
10504,retweeted,0.0,1
10505,retweeted,0.0,1
10506,original,0.0,1
10507,retweeted,0.0,1
10508,retweeted,0.0,2
10509,retweeted,0.0,1
10510,original,0.0,1
10511,retweeted,0.0,4
10512,retweeted,0.0,1
10513,retweeted,0.0,1
10514,retweeted,0.0,1
10515,retweeted,0.0,1
10516,retweeted,0.0,1
10517,retweeted,1.0,92
10518,retweeted,0.0,6
10519,retweeted,0.0,1
10520,retweeted,0.0,2
10521,retweeted,0.0,4
10522,retweeted,0.0,1
10523,retweeted,0.0,1
10524,original,0.0,2
10525,replied_to,0.0,1
10526,original,0.0,13
10527,retweeted,0.0,1
10528,retweeted,0.0,1
10529,retweeted,0.0,1
10530,original,0.0,1
10531,retweeted,0.0,1
10532,retweeted,0.0,1
10533,retweeted,0.0,1
10534,retweeted,0.0,1
10535,retweeted,1.0,14
10536,retweeted,0.0,3
10537,retweeted,0.0,2
10538,original,0.0,1
10539,retweeted,0.0,1
10540,retweeted,0.0,1
10541,retweeted,0.0,4
10542,retweeted,0.0,2
10543,retweeted,0.0,1
10544,original,0.0,1
10545,retweeted,1.0,1
10546,retweeted,0.0,10
10547,retweeted,1.0,1
10548,retweeted,0.0,1
10549,retweeted,1.0,1
10550,retweeted,0.0,2
10551,quoted,0.0,1
10552,retweeted,1.0,1
10553,retweeted,0.0,1
10554,retweeted,0.0,1
10555,retweeted,0.0,1
10556,retweeted,0.0,2
10557,original,0.0,1
10558,retweeted,0.0,1
10559,retweeted,0.0,1
10560,retweeted,1.0,1
10561,retweeted,0.0,2
10562,retweeted,1.0,1
10563,retweeted,0.0,1
10564,retweeted,0.0,1
10565,original,0.0,1
10566,retweeted,0.0,1
10567,retweeted,0.0,1
10568,retweeted,0.0,1
10569,retweeted,0.0,1
10570,original,1.0,1
10571,retweeted,0.0,1
10572,original,0.0,1
10573,original,0.0,1
10574,retweeted,0.0,2
10575,retweeted,0.0,2
10576,retweeted,0.0,1
10577,original,0.0,2
10578,replied_to,0.0,1
10579,original,0.0,1
10580,replied_to,0.0,2
10581,retweeted,0.0,1
10582,retweeted,0.0,1
10583,replied_to,1.0,1
10584,original,0.0,2
10585,retweeted,0.0,1
10586,retweeted,0.0,1
10587,original,0.0,1
10588,retweeted,0.0,5
10589,retweeted,0.0,1
10590,retweeted,0.0,1
10591,retweeted,1.0,3
10592,original,0.0,1
10593,replied_to,0.0,1
10594,retweeted,0.0,3
10595,retweeted,0.0,1
10596,retweeted,0.0,1
10597,retweeted,0.0,1
10598,retweeted,0.0,1
10599,original,1.0,1
10600,retweeted,0.0,1
10601,retweeted,1.0,1
10602,retweeted,0.0,2
10603,retweeted,0.0,1
10604,retweeted,0.0,1
10605,retweeted,0.0,1
10607,retweeted,0.0,1
10608,retweeted,0.0,1
10609,retweeted,0.0,1
10610,original,0.0,1
10611,replied_to,0.0,2
10612,retweeted,0.0,1
10613,retweeted,0.0,1
10614,retweeted,1.0,1
10615,retweeted,1.0,3
10616,original,0.0,1
10617,retweeted,0.0,1
10619,retweeted,0.0,12
10620,retweeted,0.0,1
10621,retweeted,0.0,1
10622,retweeted,0.0,1
10623,retweeted,0.0,1
10624,retweeted,0.0,1
10625,retweeted,1.0,6
10626,original,0.0,2
10627,original,0.0,1
10628,retweeted,0.0,1
10629,original,0.0,2
10630,quoted,0.0,4
10631,replied_to,0.0,1
10632,retweeted,0.0,11
10633,original,0.0,1
10634,original,0.0,1
10635,retweeted,0.0,1
10636,original,0.0,1
10637,retweeted,0.0,1
10638,retweeted,0.0,1
10639,retweeted,0.0,1
10640,retweeted,0.0,1
10641,retweeted,0.0,1
10642,original,0.0,1
10643,replied_to,0.0,1
10644,retweeted,1.0,1
10645,retweeted,0.0,4
10646,original,0.0,2
10647,retweeted,0.0,1
10648,retweeted,0.0,2
10649,original,0.0,1
10650,retweeted,0.0,2
10651,retweeted,0.0,2
10652,retweeted,1.0,1
10653,quoted,0.0,1
10654,retweeted,0.0,1
10655,retweeted,1.0,1
10656,retweeted,0.0,1
10657,retweeted,0.0,1
10658,retweeted,0.0,1
10659,retweeted,1.0,34
10660,retweeted,0.0,6
10661,retweeted,0.0,2
10662,retweeted,0.0,1
10663,retweeted,1.0,1
10664,retweeted,0.0,1
10665,original,1.0,32
10666,retweeted,1.0,1
10667,retweeted,0.0,1
10668,retweeted,0.0,1
10669,retweeted,0.0,1
10670,retweeted,0.0,1
10671,replied_to,0.0,1
10672,retweeted,1.0,1
10673,retweeted,0.0,1
10674,retweeted,0.0,1
10675,original,0.0,1
10676,retweeted,0.0,1
10677,retweeted,0.0,1
10678,retweeted,0.0,4
10679,original,0.0,1
10680,retweeted,0.0,1
10681,retweeted,0.0,1
10682,retweeted,0.0,1
10683,retweeted,0.0,6
10684,retweeted,0.0,18
10685,quoted,0.0,1
10686,retweeted,0.0,4
10687,retweeted,1.0,1
10688,original,0.0,3
10689,retweeted,0.0,1
10690,retweeted,0.0,1
10691,original,0.0,1
10692,retweeted,1.0,1
10693,retweeted,0.0,1
10694,retweeted,1.0,1
10695,retweeted,0.0,1
10696,retweeted,0.0,4
10697,retweeted,0.0,1
10698,retweeted,0.0,1
10699,retweeted,0.0,1
10700,retweeted,0.0,1
10702,retweeted,0.0,2
10703,original,0.0,1
10704,retweeted,0.0,2
10706,retweeted,1.0,1
10707,retweeted,0.0,1
10708,retweeted,1.0,11
10709,retweeted,0.0,1
10710,retweeted,0.0,1
10711,retweeted,0.0,1
10712,retweeted,0.0,1
10713,original,0.0,1
10714,retweeted,0.0,4
10715,original,0.0,1
10716,original,0.0,1
10717,retweeted,0.0,12
10718,retweeted,0.0,1
10719,retweeted,1.0,1
10720,retweeted,0.0,1
10721,retweeted,0.0,1
10722,original,0.0,2
10723,retweeted,0.0,3
10724,retweeted,0.0,2
10725,retweeted,0.0,1
10726,retweeted,0.0,1
10727,retweeted,0.0,1
10728,original,0.0,3
10729,retweeted,0.0,73
10730,retweeted,0.0,1
10731,retweeted,0.0,2
10732,retweeted,0.0,3
10733,retweeted,1.0,1
10734,retweeted,1.0,1
10735,retweeted,0.0,6
10736,original,0.0,1
10737,retweeted,0.0,1
10738,retweeted,1.0,1
10739,retweeted,0.0,1
10740,retweeted,1.0,2
10741,retweeted,0.0,1
10742,retweeted,0.0,11
10743,retweeted,0.0,1
10744,retweeted,0.0,1
10745,retweeted,0.0,1
10746,original,0.0,2
10747,retweeted,1.0,1
10748,retweeted,1.0,1
10749,original,0.0,1
10750,retweeted,0.0,1
10751,retweeted,0.0,1
10752,retweeted,0.0,2
10753,retweeted,0.0,1
10754,retweeted,0.0,1
10755,original,0.0,1
10756,retweeted,0.0,5
10757,retweeted,0.0,1
10758,retweeted,0.0,1
10759,retweeted,0.0,1
10760,retweeted,0.0,1
10761,retweeted,0.0,1
10762,retweeted,0.0,1
10763,retweeted,0.0,3
10764,retweeted,0.0,1
10765,original,0.0,1
10766,retweeted,1.0,1
10767,retweeted,0.0,1
10768,retweeted,1.0,3
10769,retweeted,0.0,1
10770,retweeted,0.0,1
10771,retweeted,0.0,1
10772,retweeted,0.0,1
10773,retweeted,0.0,9
10774,retweeted,0.0,2
10775,retweeted,0.0,1
10776,retweeted,1.0,5
10777,retweeted,0.0,1
10778,retweeted,0.0,1
10779,retweeted,0.0,4
10780,original,0.0,3
10781,retweeted,0.0,1
10782,retweeted,1.0,1
10783,retweeted,0.0,1
10784,retweeted,1.0,1
10785,retweeted,0.0,1
10786,retweeted,0.0,1
10787,original,0.0,2
10788,retweeted,0.0,2
10789,retweeted,0.0,1
10790,retweeted,0.0,1
10791,retweeted,0.0,1
10792,retweeted,0.0,2
10793,original,1.0,1
10794,retweeted,0.0,1
10795,original,0.0,1
10796,retweeted,0.0,1
10797,retweeted,0.0,9
10798,quoted,1.0,2
10799,retweeted,0.0,1
10800,original,0.0,1
10801,quoted,0.0,1
10802,retweeted,0.0,1
10803,retweeted,0.0,1
10804,retweeted,1.0,2
10805,retweeted,0.0,2
10806,retweeted,1.0,12
10809,retweeted,0.0,3
10810,retweeted,0.0,1
10811,retweeted,0.0,6
10812,original,1.0,1
10813,retweeted,0.0,1
10814,retweeted,0.0,1
10815,retweeted,0.0,3
10816,retweeted,0.0,1
10817,original,0.0,1
10818,retweeted,0.0,1
10819,retweeted,0.0,9
10820,retweeted,0.0,6
10821,original,0.0,2
10822,quoted,0.0,1
10823,replied_to,0.0,3
10824,retweeted,0.0,3
10825,retweeted,0.0,1
10826,retweeted,0.0,1
10827,retweeted,0.0,1
10828,retweeted,0.0,1
10829,retweeted,0.0,1
10830,retweeted,1.0,1
10831,retweeted,0.0,2
10832,retweeted,0.0,1
10833,replied_to,0.0,1
10834,retweeted,0.0,1
10835,retweeted,0.0,1
10836,retweeted,1.0,1
10837,retweeted,0.0,1
10838,retweeted,1.0,1
10839,retweeted,0.0,1
10840,original,0.0,1
10841,retweeted,0.0,1
10842,retweeted,0.0,1
10843,retweeted,0.0,1
10844,quoted,0.0,1
10845,retweeted,0.0,1
10846,retweeted,0.0,1
10847,retweeted,0.0,1
10848,retweeted,0.0,1
10849,retweeted,0.0,1
10850,retweeted,1.0,1
10851,replied_to,0.0,1
10852,retweeted,0.0,1
10853,original,0.0,1
10854,retweeted,0.0,2
10855,retweeted,0.0,2
10856,original,0.0,1
10857,retweeted,0.0,7
10858,retweeted,0.0,2
10859,retweeted,0.0,1
10860,original,0.0,1
10861,retweeted,0.0,1
10862,retweeted,0.0,1
10863,retweeted,0.0,1
10864,retweeted,0.0,1
10865,retweeted,0.0,1
10866,original,0.0,1
10867,retweeted,0.0,4
10868,original,0.0,1
10870,retweeted,0.0,1
10871,retweeted,0.0,1
10872,retweeted,0.0,3
10873,original,0.0,1
10874,original,0.0,1
10875,retweeted,0.0,1
10876,retweeted,0.0,1
10877,retweeted,0.0,3
10878,original,0.0,1
10879,quoted,0.0,6
10880,replied_to,0.0,1
10881,retweeted,0.0,2
10882,quoted,0.0,1
10883,original,0.0,1
10884,original,0.0,1
10885,replied_to,0.0,1
10886,retweeted,0.0,1
10887,retweeted,0.0,1
10888,retweeted,1.0,1
10889,retweeted,0.0,1
10890,retweeted,1.0,1
10891,retweeted,0.0,1
10892,retweeted,0.0,7
10893,retweeted,0.0,8
10894,retweeted,0.0,1
10895,original,0.0,1
10896,replied_to,0.0,1
10897,retweeted,0.0,2
10898,retweeted,0.0,6
10899,retweeted,0.0,2
10900,retweeted,0.0,1
10901,retweeted,0.0,4
10902,retweeted,0.0,1
10903,retweeted,0.0,1
10904,retweeted,0.0,1
10905,retweeted,1.0,1
10906,retweeted,1.0,1
10907,retweeted,0.0,1
10908,original,0.0,1
10909,replied_to,0.0,34
10910,retweeted,0.0,4
10911,retweeted,0.0,1
10912,retweeted,0.0,1
10913,original,0.0,1
10914,original,0.0,1
10915,retweeted,1.0,2
10916,retweeted,0.0,1
10917,retweeted,0.0,1
10918,retweeted,0.0,1
10919,original,0.0,1
10920,retweeted,1.0,16
10921,retweeted,0.0,1
10922,retweeted,1.0,1
10923,retweeted,0.0,1
10924,original,0.0,3
10925,quoted,0.0,2
10926,replied_to,0.0,150
10927,retweeted,0.0,66
10928,original,0.0,2
10929,retweeted,1.0,1
10930,retweeted,0.0,1
10931,retweeted,0.0,1
10932,original,0.0,1
10933,replied_to,0.0,1
10934,retweeted,0.0,1
10935,retweeted,0.0,1
10936,retweeted,0.0,3
10937,retweeted,0.0,1
10938,quoted,0.0,1
10939,retweeted,0.0,1
10940,retweeted,0.0,1
10941,retweeted,1.0,2
10942,retweeted,0.0,1
10943,retweeted,0.0,1
10944,original,0.0,1
10945,retweeted,0.0,1
10946,retweeted,0.0,2
10947,retweeted,0.0,1
10948,retweeted,0.0,1
10949,retweeted,0.0,1
10951,original,0.0,1
10952,retweeted,0.0,7
10953,retweeted,0.0,1
10954,retweeted,1.0,1
10955,retweeted,0.0,1
10956,retweeted,0.0,1
10957,retweeted,0.0,1
10958,retweeted,0.0,1
10959,retweeted,0.0,1
10960,retweeted,0.0,3
10961,original,0.0,17
10962,retweeted,0.0,4
10963,retweeted,0.0,1
10964,retweeted,0.0,2
10965,original,0.0,1
10966,retweeted,0.0,1
10967,original,0.0,1
10968,retweeted,0.0,1
10969,quoted,0.0,1
10970,retweeted,0.0,2
10971,retweeted,0.0,1
10972,retweeted,0.0,1
10973,retweeted,0.0,1
10974,retweeted,0.0,1
10975,retweeted,0.0,1
10976,retweeted,0.0,1
10977,original,0.0,1
10978,retweeted,0.0,6
10979,retweeted,0.0,1
10980,retweeted,0.0,1
10981,retweeted,0.0,1
10982,retweeted,0.0,1
10983,retweeted,1.0,1
10984,retweeted,0.0,2
10985,retweeted,0.0,1
10986,retweeted,0.0,1
10987,retweeted,0.0,2
10988,retweeted,0.0,1
10989,retweeted,0.0,1
10990,retweeted,0.0,1
10991,retweeted,0.0,1
10992,retweeted,0.0,4
10993,retweeted,0.0,1
10994,retweeted,1.0,3
10995,retweeted,1.0,2
10996,retweeted,0.0,1
10997,retweeted,0.0,3
10998,original,0.0,2
10999,quoted,0.0,2
11000,replied_to,0.0,2
11001,retweeted,0.0,15
11002,retweeted,0.0,1
11003,retweeted,1.0,1
11004,retweeted,0.0,1
11005,retweeted,0.0,2
11006,retweeted,0.0,1
11007,original,0.0,1
11008,original,0.0,1
11009,retweeted,0.0,5
11010,original,0.0,1
11011,retweeted,0.0,2
11012,retweeted,0.0,1
11013,replied_to,0.0,1
11014,retweeted,0.0,1
11015,retweeted,1.0,1
11016,quoted,0.0,1
11017,retweeted,0.0,1
11018,quoted,0.0,1
11019,retweeted,0.0,1
11020,retweeted,0.0,1
11021,original,0.0,1
11022,retweeted,0.0,1
11023,replied_to,0.0,1
11024,retweeted,0.0,1
11025,retweeted,0.0,2
11026,retweeted,1.0,1
11027,retweeted,0.0,2
11028,retweeted,0.0,2
11029,original,0.0,2
11030,retweeted,0.0,10
11031,retweeted,0.0,1
11032,retweeted,0.0,1
11033,retweeted,0.0,1
11034,retweeted,1.0,1
11035,retweeted,0.0,1
11036,retweeted,0.0,3
11037,retweeted,0.0,11
11038,retweeted,0.0,1
11039,retweeted,0.0,1
11040,retweeted,0.0,1
11041,retweeted,0.0,4
11042,retweeted,0.0,2
11043,retweeted,0.0,1
11044,retweeted,0.0,1
11045,original,0.0,2
11046,quoted,0.0,2
11048,retweeted,0.0,1
11049,retweeted,0.0,1
11050,retweeted,1.0,1
11051,retweeted,0.0,1
11052,retweeted,0.0,1
11053,retweeted,0.0,2
11054,retweeted,0.0,1
11055,retweeted,0.0,1
11056,quoted,0.0,1
11057,retweeted,0.0,1
11058,retweeted,0.0,2
11059,quoted,0.0,1
11060,original,0.0,1
11061,quoted,0.0,1
11062,retweeted,1.0,1
11063,retweeted,0.0,1
11064,replied_to,0.0,2
11065,retweeted,0.0,1
11066,retweeted,0.0,1
11067,original,0.0,1
11068,retweeted,0.0,2
11069,retweeted,0.0,1
11070,retweeted,0.0,1
11071,retweeted,1.0,1
11072,retweeted,1.0,1
11073,original,0.0,1
11074,retweeted,0.0,1
11075,retweeted,0.0,1
11076,original,0.0,1
11077,original,0.0,1
11078,retweeted,0.0,1
11079,replied_to,0.0,1
11080,retweeted,1.0,3
11081,original,0.0,5
11082,quoted,0.0,6
11083,retweeted,0.0,16
11084,original,0.0,2
11085,retweeted,0.0,1
11086,retweeted,0.0,5
11087,retweeted,0.0,1
11088,retweeted,0.0,1
11089,retweeted,0.0,1
